#{"t_start": 1780861332.801356, "env_id": "None"}
r,l,t,target
86.604475,21,6862.095616,clay
102.417922,9,6865.32993,clay
101.264214,13,6869.111076,clay
107.64,8,6872.607576,clay
101.58,12,6875.84949,clay
102.740601,13,6879.142927,clay
100.793413,11,6882.5438,clay
105.031097,9,6886.057362,clay
75.960621,34,6891.045878,clay
101.790067,13,6895.269109,clay
102.976625,11,6898.152025,clay
102.392526,11,6901.308866,clay
92.04,6,6904.059502,clay
108.13,7,6908.102297,clay
75.755593,30,6912.605813,clay
103.231569,12,6916.574678,clay
96.641499,15,6920.699125,clay
89.127532,21,6924.166093,clay
87.634218,22,6927.939333,clay
99.818551,14,6931.90135,clay
86.442708,18,6935.382079,clay
99.671219,14,6938.983055,clay
94.143613,18,6942.959368,clay
89.68,7,6946.155014,clay
92.921097,5,6949.276992,clay
93.81,4,6953.647948,clay
96.857887,16,6956.819534,clay
107.441097,10,6960.439344,clay
100.931499,13,6963.635937,clay
102.73,7,6966.677908,clay
107.992994,8,6969.972099,clay
110.44,6,6973.059642,clay
101.640255,14,6976.739851,clay
95.592682,14,6980.300807,clay
96.347722,15,6983.968224,clay
94.895132,18,6988.841823,clay
85.37,18,6992.82272,clay
72.210774,31,6997.515752,clay
104.595433,11,7000.759131,clay
104.560492,7,7003.806873,clay
95.335966,16,7007.205638,clay
91.200472,18,7012.161027,clay
81.519327,22,7015.939581,clay
95.762078,19,7019.954521,clay
102.187288,10,7023.088511,clay
72.471507,33,7027.854509,clay
94.301986,15,7031.480141,clay
110.25,6,7034.624762,clay
99.948547,14,7037.843259,clay
103.033932,8,7041.017967,clay
85.833913,23,7044.871488,clay
99.050294,13,7048.674396,clay
106.05,10,7051.825541,clay
103.41,10,7054.706845,clay
107.24,8,7057.891711,clay
107.33,7,7060.626541,clay
99.027325,14,7064.474304,clay
78.116722,27,7068.8426,clay
84.427379,25,7073.981219,clay
105.276559,10,7077.410494,clay
86.663847,19,7081.346295,clay
98.707624,16,7084.79071,clay
98.77,13,7088.795491,clay
99.451097,12,7092.524497,clay
89.95,6,7095.567198,clay
79.345256,26,7099.445691,clay
98.731528,13,7102.652101,clay
92.481914,18,7106.216025,clay
105.830472,10,7109.418038,clay
106.540472,10,7112.419012,clay
75.360281,28,7117.534348,clay
91.411097,6,7120.628036,clay
107.89,7,7123.658569,clay
110.881097,6,7126.575899,clay
96.571991,15,7130.169215,clay
106.353442,9,7133.373999,clay
67.773913,24,7137.369678,clay
98.48501,15,7140.937673,clay
106.009071,10,7145.073785,clay
98.647288,14,7148.441744,clay
104.21,9,7151.764738,clay
82.47,23,7155.12325,clay
107.98,8,7157.941699,clay
75.378507,28,7162.167685,clay
106.790472,9,7166.967627,clay
104.21,10,7169.740283,clay
98.686836,15,7173.641337,clay
104.362442,11,7178.085608,clay
93.191986,16,7181.887802,clay
91.773413,18,7187.191897,clay
77.225318,29,7191.635432,clay
87.901175,10,7194.50805,clay
97.369864,18,7198.303963,clay
72.759754,35,7202.688455,clay
100.9,12,7205.839638,clay
107.73,7,7208.554391,clay
99.95018,13,7213.349392,clay
95.711303,17,7216.876857,clay
95.451097,12,7220.706295,clay
92.04,6,7223.403824,clay
106.6,5,7226.582826,clay
85.601916,23,7230.510234,clay
102.518003,12,7234.637848,clay
97.186537,17,7238.244486,clay
103.23,12,7241.867705,clay
97.023913,14,7245.546162,clay
91.745256,20,7249.208137,clay
110.18,7,7252.58979,clay
95.468581,17,7255.841075,clay
104.69,6,7259.480378,clay
102.36409,12,7262.685861,clay
103.870472,12,7266.105092,clay
102.298127,13,7269.50154,clay
108.289973,9,7272.903989,clay
98.26806,15,7276.427972,clay
101.041351,15,7281.542985,clay
78.681444,26,7286.53084,clay
93.55,5,7289.517997,clay
106.381097,9,7294.289716,clay
100.654944,13,7297.6586,clay
95.76,14,7302.581321,clay
104.177655,11,7305.805054,clay
104.524944,11,7308.721414,clay
89.68016,19,7312.432775,clay
99.261219,15,7315.876843,clay
91.101219,16,7319.402427,clay
96.481097,14,7322.813664,clay
101.91,11,7325.887602,clay
105.239733,9,7329.026395,clay
80.1895,10,7332.195956,clay
89.177922,19,7335.894173,clay
72.527931,48,7341.508862,clay
98.057722,15,7344.654499,clay
91.846559,18,7348.175902,clay
97.565457,16,7351.719561,clay
82.78242,24,7357.541232,clay
98.834944,14,7361.004906,clay
111.76,5,7363.980722,clay
106.56,9,7368.385912,clay
108.42,8,7372.436668,clay
103.009141,12,7375.642757,clay
98.076625,10,7378.742925,clay
96.860578,15,7382.585734,clay
104.96,9,7387.401747,clay
99.64,11,7390.720804,clay
103.38835,12,7394.080768,clay
106.329619,10,7398.279763,clay
99.191097,14,7401.605036,clay
98.990205,11,7405.07376,clay
80.707288,24,7408.960157,clay
96.375402,14,7412.438134,clay
91.832696,19,7416.945329,clay
80.863538,25,7420.925689,clay
89.887583,21,7424.815898,clay
100.701097,13,7428.265742,clay
72.71,29,7433.805542,clay
109.64,6,7436.460984,clay
111.16,5,7439.259983,clay
96.488484,16,7442.947403,clay
105.065047,10,7446.289321,clay
97.423913,15,7450.989383,clay
105.74,6,7453.717565,clay
92.26,5,7457.172609,clay
100.89,11,7460.540038,clay
100.306625,12,7464.751965,clay
96.622994,14,7467.913741,clay
90.871967,20,7472.013895,clay
107.001097,9,7475.190845,clay
100.944512,14,7478.762121,clay
106.61,9,7481.836576,clay
106.53,8,7486.274068,clay
108.751097,7,7489.551787,clay
102.831781,13,7493.33862,clay
102.843461,12,7496.656535,clay
92.551711,19,7500.411617,clay
102.207922,11,7503.821764,clay
91.341097,18,7507.16688,clay
101.035132,14,7510.89796,clay
74.741313,30,7515.414856,clay
107.001097,8,7519.576948,clay
90.54,6,7522.482203,clay
99.747777,13,7526.815781,clay
80.406513,22,7530.918997,clay
106.457656,10,7534.070658,clay
79.688097,20,7537.824977,clay
85.794298,23,7542.061886,clay
57.622585,25,7546.12768,clay
101.889733,8,7549.494408,clay
104.514216,11,7552.739832,clay
94.928678,14,7556.313789,clay
106.7,10,7559.243365,clay
111.75,5,7562.556556,clay
86.884214,21,7567.154775,clay
100.337677,13,7570.275609,clay
82.28161,25,7575.967563,clay
81.495613,24,7580.296963,clay
81.9598,25,7583.949617,clay
96.983913,13,7588.036603,clay
84.169703,24,7592.174901,clay
104.916707,11,7595.416731,clay
83.121383,24,7599.682035,clay
81.991219,23,7603.658884,clay
106.46,9,7606.739148,clay
64.723736,52,7612.507878,clay
97.661896,15,7615.957187,clay
101.14,11,7619.113514,clay
110.201097,7,7623.207006,clay
103.45,10,7626.466205,clay
106.37,8,7629.375698,clay
103.779733,9,7632.600005,clay
105.287655,10,7635.686096,clay
95.754218,15,7639.412264,clay
107.135217,10,7642.488687,clay
94.339973,13,7647.477647,clay
100.516625,13,7650.635509,clay
89.889733,18,7654.471952,clay
95.500239,18,7658.134959,clay
106.235217,10,7661.420896,clay
88.871569,18,7665.073684,clay
107.077922,9,7668.18503,clay
77.129534,29,7673.927123,clay
110.44,6,7677.958218,clay
72.274984,37,7682.894802,clay
108.08,7,7685.880345,clay
104.560492,7,7688.89417,clay
104.571914,10,7693.455103,clay
80.988327,26,7697.530872,clay
98.546884,15,7700.868969,clay
102.176625,11,7704.056538,clay
104.891569,11,7709.081874,clay
109.286625,9,7712.081478,clay
106.790472,9,7715.203102,clay
96.217887,14,7719.815577,clay
104.71,10,7723.922995,clay
96.641097,13,7727.243605,clay
98.694686,14,7730.872248,clay
104.46,10,7735.191358,clay
88.66,4,7738.009936,clay
88.354298,21,7741.926064,clay
71.420388,31,7748.048388,clay
104.770472,11,7751.493711,clay
102.104113,14,7755.090729,clay
90.564985,20,7758.898847,clay
108.27,8,7762.193853,clay
105.107922,10,7765.738727,clay
105.133913,10,7768.638463,clay
89.423788,16,7772.494244,clay
77.856166,27,7776.567546,clay
106.2,5,7779.47759,clay
91.825966,6,7784.044431,clay
107.64,7,7786.995364,clay
87.327552,22,7791.131553,clay
97.491243,15,7794.472564,clay
93.113442,18,7798.570613,clay
99.13,13,7802.235619,clay
96.827325,14,7805.99378,clay
106.976559,9,7809.28144,clay
109.65,6,7812.087137,clay
105.38,8,7814.939899,clay
82.317023,24,7819.039531,clay
100.807655,12,7823.089619,clay
77.384686,24,7827.07629,clay
97.644497,15,7831.561743,clay
104.96,9,7834.603755,clay
108.78,7,7837.52774,clay
106.12,9,7840.527435,clay
71.380966,30,7845.473183,clay
88.710472,9,7848.410243,clay
75.8374,31,7852.835283,clay
106.250205,10,7855.837364,clay
88.417922,20,7859.808384,clay
101.060472,12,7863.399545,clay
74.333051,33,7867.74944,clay
104.313913,10,7870.864053,clay
77.845848,28,7875.383173,clay
99.84763,13,7878.900745,clay
107.33,7,7881.629466,clay
108.68,7,7884.965841,clay
84.846671,20,7889.104193,clay
101.107627,14,7892.563412,clay
96.096182,16,7896.261904,clay
97.156625,14,7900.100791,clay
88.811569,9,7905.223299,clay
100.541078,12,7908.380704,clay
101.1,10,7911.532672,clay
101.590927,13,7914.923947,clay
109.64,6,7917.959545,clay
108.113647,9,7921.952543,clay
70.737562,35,7926.517484,clay
100.56,9,7929.591217,clay
101.097922,11,7933.812413,clay
96.046452,15,7937.020037,clay
106.053442,9,7940.470945,clay
104.56,9,7943.603717,clay
110.201097,7,7946.893899,clay
108.78,7,7949.726869,clay
109.78,7,7952.870852,clay
110.601097,7,7955.696172,clay
105.781097,9,7959.068642,clay
103.743913,12,7962.252095,clay
100.528874,11,7965.727933,clay
104.617655,11,7969.195759,clay
93.560562,13,7973.033223,clay
81.672866,26,7977.585547,clay
90.99,17,7981.441597,clay
74.885517,34,7985.692646,clay
101.81,9,7988.956444,clay
46.763715,33,7993.492347,clay
84.024477,25,7997.569683,clay
84.809973,21,8002.73753,clay
100.057656,14,8006.07302,clay
103.63,7,8009.027983,clay
86.01,21,8012.95244,clay
111.77,5,8015.782815,clay
108.328127,9,8018.991089,clay
91.535411,20,8022.845605,clay
77.761238,28,8026.689419,clay
106.81,9,8029.69564,clay
99.03,12,8034.036746,clay
101.61,10,8037.149926,clay
80.119054,26,8041.211867,clay
102.638127,12,8045.464929,clay
88.265609,18,8049.803648,clay
103.46,9,8053.33741,clay
104.69,6,8056.453706,clay
110.44,6,8059.5067,clay
95.333913,13,8062.559277,clay
96.839908,17,8065.977683,clay
87.6,20,8069.924003,clay
105.96,9,8074.007854,clay
98.49,11,8077.690663,clay
97.586718,15,8082.372258,clay
106.951097,9,8085.536713,clay
98.944547,14,8089.028347,clay
99.596625,13,8092.582487,clay
88.510927,20,8096.294296,clay
97.72,14,8099.282759,clay
102.250472,8,8102.650399,clay
104.92,8,8105.820559,clay
106.745217,9,8109.04909,clay
103.76,9,8112.326189,clay
95.11,15,8115.474664,clay
90.160002,15,8118.914541,clay
100.627922,14,8122.23505,clay
107.761364,10,8125.092391,clay
73.05995,32,8129.65362,clay
98.32358,15,8134.878362,clay
100.762023,12,8138.775178,clay
110.44,6,8141.950342,clay
99.691097,13,8145.429864,clay
100.03,13,8148.745169,clay
87.415926,23,8152.935139,clay
91.369771,19,8157.150591,clay
90.676313,19,8161.977498,clay
82.908002,24,8166.446244,clay
97.162708,16,8169.511453,clay
93.81,4,8172.708405,clay
104.69,6,8175.673784,clay
107.751097,8,8178.751388,clay
91.280927,19,8182.449724,clay
79.905256,25,8186.356107,clay
83.315818,24,8190.558361,clay
99.48358,14,8195.425526,clay
76.606539,27,8199.56325,clay
91.574369,18,8203.447788,clay
96.862146,12,8206.752591,clay
85.931097,9,8210.02953,clay
99.74,12,8213.339178,clay
108.798145,9,8216.714379,clay
105.235256,11,8220.376365,clay
104.34057,12,8223.766073,clay
98.55,15,8227.204898,clay
109.58,7,8230.207827,clay
110.44,6,8233.375151,clay
101.54,11,8236.616258,clay
101.505217,13,8239.963479,clay
92.661967,17,8243.536144,clay
77.32,23,8247.365459,clay
81.758217,26,8251.635026,clay
103.316452,12,8255.098911,clay
105.831097,9,8258.625251,clay
109.18,7,8261.503037,clay
110.44,6,8264.518986,clay
90.594712,21,8269.772577,clay
103.948127,11,8273.37042,clay
95.582544,17,8277.188933,clay
83.572907,26,8281.570148,clay
92.314214,18,8285.980883,clay
105.840472,10,8289.02828,clay
105.74,6,8291.845752,clay
104.360492,7,8295.146273,clay
111.09,6,8298.248006,clay
101.863119,12,8302.041599,clay
102.236559,8,8305.044952,clay
73.657999,32,8309.824641,clay
106.37,8,8313.016676,clay
109.870492,7,8316.157747,clay
111.96,5,8318.829913,clay
96.001378,16,8323.201539,clay
91.755506,20,8326.88327,clay
108.936559,8,8330.000113,clay
102.867655,12,8332.98871,clay
92.119243,19,8336.912823,clay
88.228592,22,8341.927117,clay
83.61,9,8345.301394,clay
111.77,5,8348.191372,clay
111.56,5,8350.835843,clay
93.848874,14,8354.098546,clay
103.498874,9,8357.494826,clay
84.98731,24,8361.37735,clay
90.569436,17,8364.85648,clay
96.079772,16,8369.206196,clay
93.165437,15,8373.267428,clay
109.217627,9,8376.426148,clay
95.439327,17,8379.969748,clay
95.607288,13,8383.662152,clay
101.93,7,8386.698506,clay
102.611097,11,8389.748194,clay
106.53,8,8392.782272,clay
85.108114,24,8396.720719,clay
100.310472,12,8400.158163,clay
76.05161,29,8404.665875,clay
106.14,6,8407.431872,clay
69.313906,32,8412.173507,clay
111.75,5,8415.861301,clay
104.75,10,8420.769027,clay
95.713913,15,8424.526882,clay
87.594766,22,8428.779885,clay
103.447922,12,8432.116608,clay
69.560472,27,8436.799783,clay
108.57,8,8440.175772,clay
101.459798,14,8443.555584,clay
95.481262,18,8447.242585,clay
104.84258,11,8450.724665,clay
95.084214,16,8454.572442,clay
106.728127,9,8457.64871,clay
95.516373,17,8461.067651,clay
109.965966,7,8464.435063,clay
109.965966,7,8467.332846,clay
109.45,6,8470.344224,clay
77.735249,27,8474.493794,clay
103.930472,10,8478.024421,clay
72.569327,32,8482.68661,clay
110.39,6,8485.688249,clay
107.011097,8,8488.935978,clay
96.495141,16,8492.675976,clay
89.285256,21,8496.614856,clay
69.665039,50,8502.25377,clay
71.271542,58,8509.907657,clay
93.216826,18,8513.51036,clay
102.197922,11,8516.79584,clay
101.977655,10,8520.641327,clay
103.344214,12,8523.768852,clay
89.786014,23,8528.998656,clay
80.353847,25,8533.361059,clay
111.56,5,8535.906226,clay
108.05,7,8539.172024,clay
110.44,6,8542.060956,clay
102.046906,13,8546.25576,clay
104.887655,10,8550.224988,clay
94.185217,17,8553.662157,clay
95.714706,16,8557.68883,clay
87.37118,18,8561.15192,clay
85.04,6,8564.248705,clay
81.092455,23,8568.458566,clay
88.14,16,8571.999852,clay
106.47,9,8574.984961,clay
88.161364,9,8578.064677,clay
92.94328,15,8581.90154,clay
99.343914,13,8586.001536,clay
110.44,6,8588.90862,clay
105.86,9,8592.221406,clay
108.68,7,8595.227865,clay
102.490472,9,8598.317676,clay
96.194563,16,8602.063135,clay
108.718127,9,8605.730533,clay
96.294774,17,8609.562892,clay
98.098127,11,8612.958887,clay
105.498127,11,8616.279635,clay
106.57,8,8619.231123,clay
108.89,7,8621.924845,clay
92.320492,16,8625.674657,clay
57.182316,20,8629.273748,clay
75.862331,28,8633.543629,clay
103.0,10,8636.958594,clay
101.650205,10,8640.340606,clay
107.02,9,8643.543319,clay
97.624686,16,8647.168759,clay
93.81,4,8650.308525,clay
111.96,5,8653.076906,clay
107.0,5,8656.130168,clay
90.78,18,8659.502605,clay
108.807655,9,8663.395971,clay
103.850778,12,8667.433438,clay
107.153442,9,8670.792803,clay
96.91957,15,8674.294902,clay
79.832496,23,8679.731099,clay
94.552907,18,8683.563303,clay
99.590407,14,8688.049935,clay
81.334933,25,8692.282208,clay
105.58,8,8695.445987,clay
102.86,10,8698.443072,clay
104.44,6,8701.484975,clay
108.69,7,8705.86356,clay
108.08,7,8709.028153,clay
99.451097,12,8712.616276,clay
105.88,9,8715.507424,clay
90.321424,20,8719.216681,clay
106.07,10,8722.405725,clay
103.229733,10,8725.419126,clay
89.220511,17,8729.101142,clay
107.870205,9,8732.409313,clay
79.438607,27,8736.526239,clay
107.002994,10,8739.658076,clay
95.426625,15,8742.894095,clay
104.69,6,8746.528601,clay
110.44,6,8749.405223,clay
109.151097,7,8752.402406,clay
85.78355,23,8756.357074,clay
91.865217,18,8759.98678,clay
97.217722,15,8764.259859,clay
84.838574,23,8768.233947,clay
86.856384,24,8772.810814,clay
107.153442,9,8775.86781,clay
110.44,6,8778.898412,clay
104.86,9,8782.13029,clay
99.16,9,8785.285366,clay
74.431633,30,8789.627822,clay
99.98,13,8792.761393,clay
91.081097,19,8797.266896,clay
95.953913,16,8801.590522,clay
105.643442,10,8804.945719,clay
106.01,9,8808.088655,clay
93.256559,16,8811.71721,clay
106.436125,9,8814.963974,clay
90.822618,19,8819.704124,clay
106.57,8,8822.582688,clay
105.09,6,8825.618777,clay
105.911097,6,8828.930656,clay
110.147655,8,8832.223525,clay
102.496559,12,8835.384326,clay
84.182829,24,8839.13044,clay
70.177964,32,8843.67414,clay
96.97,15,8847.089424,clay
103.244946,14,8852.35279,clay
86.003736,22,8856.247544,clay
105.09,6,8859.276755,clay
108.08,7,8862.185641,clay
99.755995,15,8865.52824,clay
101.274434,12,8868.843108,clay
100.808394,13,8872.363332,clay
107.991097,8,8877.030203,clay
110.24,6,8880.015169,clay
104.83,8,8883.119168,clay
96.030472,15,8887.356004,clay
83.781055,23,8891.484192,clay
108.636559,8,8894.775551,clay
104.123913,10,8898.041006,clay
101.429703,14,8901.587969,clay
98.128406,16,8904.956505,clay
92.572371,18,8908.704783,clay
94.248874,14,8912.030127,clay
102.19,11,8915.468904,clay
108.08,7,8918.320192,clay
102.59,11,8921.700252,clay
110.44,6,8924.703834,clay
104.77,9,8927.905036,clay
105.88,8,8930.657815,clay
104.69,6,8933.681657,clay
95.394539,17,8938.778177,clay
93.057288,18,8942.424637,clay
76.723988,28,8946.707752,clay
98.546436,15,8950.315367,clay
103.32,8,8953.603717,clay
100.177288,11,8956.97936,clay
105.760729,11,8960.327345,clay
102.275614,15,8964.429987,clay
89.781405,21,8968.11081,clay
110.24,6,8971.312259,clay
106.87,8,8974.558559,clay
107.0,5,8978.9787,clay
108.87,8,8982.129925,clay
106.76,9,8985.361871,clay
98.740205,11,8988.970761,clay
109.191914,8,8991.975233,clay
95.040492,4,8995.183487,clay
101.124214,14,8998.628932,clay
106.613413,9,9001.681679,clay
75.538913,33,9006.078836,clay
105.336625,10,9008.926049,clay
84.998217,18,9012.468996,clay
106.092933,12,9015.947464,clay
105.567922,10,9019.191613,clay
91.857288,18,9022.85414,clay
94.77928,18,9026.500609,clay
108.57,8,9029.876225,clay
106.77,9,9032.791765,clay
104.341499,11,9035.910815,clay
97.302306,15,9040.316824,clay
108.83,7,9043.376621,clay
110.24,6,9046.584108,clay
111.75,5,9049.568051,clay
94.246106,17,9053.009474,clay
86.066641,23,9057.15501,clay
96.449346,17,9061.099657,clay
105.81,9,9064.492148,clay
88.99,8,9067.559725,clay
107.93,7,9070.626578,clay
91.858145,13,9075.356181,clay
89.231914,19,9078.916592,clay
103.977655,11,9082.223268,clay
90.585259,22,9085.981324,clay
97.06726,15,9089.807186,clay
103.485217,12,9093.006869,clay
97.38,13,9096.140692,clay
101.181097,9,9099.5696,clay
95.449397,17,9103.330745,clay
68.759253,60,9109.401347,clay
106.525966,6,9112.13965,clay
110.44,6,9115.160634,clay
109.53,7,9118.083412,clay
110.44,6,9121.109852,clay
112.61,5,9123.744895,clay
106.219346,11,9126.966616,clay
84.742871,23,9130.561031,clay
83.99161,24,9135.54928,clay
90.829243,19,9139.204973,clay
105.96,9,9142.157853,clay
97.390472,15,9145.370564,clay
86.06,11,9148.612478,clay
80.641877,24,9153.681443,clay
98.892788,12,9157.145882,clay
89.379073,20,9161.001943,clay
109.45,6,9163.608078,clay
107.27,8,9166.473343,clay
106.224944,10,9169.534813,clay
93.531914,18,9173.028436,clay
105.476625,10,9176.152133,clay
97.01,14,9179.520588,clay
108.631452,8,9182.693887,clay
112.61,5,9185.435866,clay
90.131489,17,9189.38432,clay
98.28,12,9192.529546,clay
87.746244,22,9197.561058,clay
98.729141,14,9200.857947,clay
108.128127,9,9203.608281,clay
73.785247,29,9207.847603,clay
102.95,10,9211.290289,clay
102.461219,10,9214.664706,clay
75.106744,29,9219.495053,clay
111.430492,6,9222.521849,clay
107.93,7,9226.431742,clay
110.44,6,9229.418224,clay
103.679733,10,9232.635556,clay
92.621499,17,9236.483004,clay
104.888127,8,9239.791742,clay
92.493913,17,9243.368263,clay
104.000205,11,9246.73987,clay
102.833913,13,9250.011792,clay
101.58,7,9252.946952,clay
103.87,10,9255.728865,clay
111.09,6,9258.548526,clay
87.967844,17,9262.036867,clay
93.198145,14,9265.411484,clay
106.46,9,9268.553024,clay
99.986559,13,9271.733406,clay
98.964661,15,9275.089991,clay
93.18,12,9278.566725,clay
84.660472,22,9282.841787,clay
73.611609,32,9288.153543,clay
105.343442,10,9291.610424,clay
108.28,7,9294.658013,clay
93.539182,17,9298.174165,clay
82.802624,24,9302.631869,clay
78.634312,29,9306.713896,clay
107.978127,9,9309.84882,clay
91.27,18,9313.559921,clay
107.13,8,9316.351913,clay
103.18,7,9319.258667,clay
106.14,6,9322.137565,clay
93.215995,18,9325.72981,clay
96.26,14,9330.812688,clay
100.51,9,9333.904127,clay
87.037355,22,9337.63817,clay
100.723413,13,9341.231895,clay
72.116722,33,9347.683779,clay
90.152624,19,9351.359926,clay
103.707922,12,9354.726233,clay
91.424661,18,9358.411721,clay
105.34,6,9361.120729,clay
104.96,9,9364.319684,clay
108.53,7,9367.497605,clay
101.58,12,9370.676596,clay
80.251137,26,9375.797927,clay
100.721175,13,9379.945972,clay
110.44,6,9383.255745,clay
110.25,6,9386.212309,clay
105.06,9,9389.102613,clay
107.970205,9,9392.01225,clay
104.41,10,9395.093487,clay
107.91,9,9398.072446,clay
98.760562,14,9401.409112,clay
88.18,8,9404.379394,clay
103.4,10,9407.484391,clay
102.183847,12,9410.669586,clay
106.82,8,9413.870387,clay
102.523913,11,9417.26486,clay
98.083913,14,9420.371847,clay
104.263913,10,9423.61382,clay
69.789811,42,9430.104815,clay
107.023442,8,9433.045916,clay
110.24,6,9435.852772,clay
98.857656,14,9439.111729,clay
109.043913,9,9441.981814,clay
98.547922,11,9445.051275,clay
102.190181,14,9448.216837,clay
106.537655,9,9452.786227,clay
92.733847,17,9456.325651,clay
100.100472,13,9459.91458,clay
96.526125,14,9463.348886,clay
88.577288,18,9467.07653,clay
103.25,11,9470.244514,clay
110.4,6,9473.028023,clay
90.79,6,9476.411808,clay
106.262994,9,9480.893363,clay
106.818127,10,9483.896679,clay
100.04,11,9487.532297,clay
92.378005,19,9491.045266,clay
106.14,6,9494.056431,clay
100.18,12,9497.376989,clay
108.13,7,9500.694313,clay
99.304539,13,9505.253752,clay
95.950927,16,9508.725644,clay
92.210472,17,9512.297731,clay
103.953913,11,9515.930428,clay
102.0878,13,9519.447322,clay
105.449716,11,9522.744837,clay
103.638127,12,9526.090441,clay
92.209327,19,9529.808315,clay
101.110472,12,9533.008019,clay
110.25,6,9535.83972,clay
109.46,6,9538.861779,clay
108.08,7,9542.074894,clay
101.207655,12,9546.841497,clay
108.21,9,9549.981107,clay
88.114475,20,9554.395589,clay
75.23295,26,9558.333444,clay
104.196436,12,9561.437336,clay
92.623786,20,9566.012316,clay
104.75,11,9569.161292,clay
109.031097,9,9573.476932,clay
104.803847,10,9576.607238,clay
107.02,8,9579.669924,clay
106.57,8,9582.503686,clay
109.64,6,9585.22891,clay
93.230472,16,9588.68414,clay
99.19,12,9591.715938,clay
110.178127,8,9595.323913,clay
107.001097,9,9598.195832,clay
84.470562,22,9602.18219,clay
91.263442,18,9605.828316,clay
97.792316,14,9609.393074,clay
110.44,6,9613.403287,clay
108.08,7,9616.586496,clay
108.02,8,9619.547945,clay
106.17,8,9622.717656,clay
108.13,7,9625.962054,clay
100.145946,14,9629.345856,clay
93.290458,18,9633.201818,clay
76.674854,33,9637.962749,clay
68.959532,40,9642.890473,clay
103.99,11,9645.800385,clay
89.101528,21,9649.468995,clay
94.766037,18,9653.198636,clay
72.747677,30,9657.697319,clay
106.56409,11,9660.973241,clay
101.176436,12,9664.567891,clay
77.94,26,9668.410381,clay
95.993442,15,9671.922438,clay
101.94,11,9676.052347,clay
110.21,6,9678.909569,clay
106.8,5,9682.012305,clay
104.69,6,9684.898708,clay
104.07,9,9687.858272,clay
102.89,12,9690.982202,clay
103.02,8,9693.786563,clay
100.49,12,9696.697005,clay
102.372994,13,9699.982452,clay
93.102316,18,9703.508505,clay
87.166128,19,9707.237014,clay
95.342331,16,9710.277563,clay
100.312316,14,9713.613869,clay
98.078127,14,9716.762402,clay
108.378127,9,9719.764642,clay
107.93,7,9723.756737,clay
110.44,6,9726.835741,clay
111.75,5,9731.305467,clay
103.87409,12,9736.074406,clay
107.417922,9,9739.198919,clay
74.862809,30,9743.21454,clay
105.2,10,9746.421433,clay
89.065779,21,9750.097743,clay
101.14,13,9753.278703,clay
94.160472,17,9757.13637,clay
96.174686,16,9760.687704,clay
105.340205,11,9764.1458,clay
106.33,8,9767.066289,clay
105.78,8,9769.992744,clay
109.53,7,9772.917754,clay
111.75,5,9776.266647,clay
110.44,6,9780.242384,clay
106.13,8,9783.260422,clay
105.557308,11,9787.010164,clay
99.951364,10,9790.200415,clay
99.306638,14,9793.510695,clay
83.520927,24,9797.735028,clay
103.6895,10,9800.66593,clay
95.161219,16,9804.047621,clay
104.625946,12,9807.292186,clay
107.251569,10,9812.319965,clay
106.61,9,9815.380326,clay
104.41,9,9819.955984,clay
92.771781,18,9823.674282,clay
94.863506,18,9827.494557,clay
99.32,13,9830.931541,clay
107.94,7,9833.901513,clay
108.48,7,9836.577321,clay
108.57,8,9839.868208,clay
101.077922,8,9842.882269,clay
103.016873,13,9846.981365,clay
107.311364,9,9850.310313,clay
104.75,10,9854.923411,clay
92.779703,18,9858.675529,clay
110.44,6,9861.592575,clay
106.33,8,9864.522097,clay
96.61,14,9867.981015,clay
107.126559,9,9871.183522,clay
106.76,9,9874.180535,clay
103.2,10,9877.269983,clay
104.69,6,9880.065508,clay
101.812994,9,9883.020165,clay
107.73,7,9885.86086,clay
69.68,29,9890.043456,clay
100.803442,9,9893.180103,clay
99.62,13,9896.56761,clay
95.171993,17,9900.528004,clay
107.27,8,9903.335479,clay
106.14,6,9906.208271,clay
89.662371,20,9911.143228,clay
71.133913,43,9917.548912,clay
83.836547,25,9921.918935,clay
88.32,8,9924.87786,clay
65.021097,20,9928.736835,clay
95.77,13,9932.185868,clay
107.37,8,9935.483984,clay
108.69,7,9938.38012,clay
108.68,7,9942.895752,clay
104.911364,10,9945.679674,clay
90.970927,19,9949.263716,clay
101.63,12,9952.666418,clay
100.965132,11,9955.932018,clay
104.406922,12,9959.175929,clay
96.280952,16,9962.563759,clay
106.56,9,9965.681897,clay
87.748484,21,9969.407123,clay
101.147655,13,9973.557587,clay
110.26,6,9976.930564,clay
112.980492,5,9980.02892,clay
110.44,6,9982.852684,clay
101.74,11,9986.347129,clay
73.126436,32,9990.852833,clay
103.523847,8,9993.834073,clay
110.44,6,9996.743876,clay
106.48,8,9999.906931,clay
107.751097,8,10004.044852,clay
73.741097,13,10008.855458,clay
108.27,8,10012.78175,clay
103.206559,11,10016.786931,clay
105.563913,10,10020.119823,clay
107.153442,9,10023.166529,clay
103.020492,12,10026.421993,clay
103.4,10,10029.604785,clay
107.0,5,10032.386542,clay
110.44,6,10035.463318,clay
95.672624,17,10038.976702,clay
98.740205,11,10042.222727,clay
69.603654,49,10047.059215,clay
94.256546,19,10050.739734,clay
102.338127,12,10053.783478,clay
98.670029,16,10057.527244,clay
84.93,22,10061.426298,clay
