#{"t_start": 1781100550.140838, "env_id": "None"}
r,l,t,task_success,target
116.490274,26,3153.645788,True,potato
117.364788,21,3159.841429,True,potato
110.768681,44,3166.740815,True,wheat
103.359228,29,3175.093608,True,wheat
106.579727,23,3180.944888,True,wheat
120.907474,29,3187.731155,True,carrot
6.20554,17,3194.4028,False,carrot
8.507171,24,3200.583248,False,carrot
11.308317,27,3206.586243,False,carrot
78.754902,200,3228.381768,False,carrot
124.172728,43,3236.286263,True,carrot
114.795049,21,3246.488749,True,potato
115.932443,24,3258.386033,True,potato
114.622105,17,3264.970423,True,potato
107.799986,20,3272.071986,True,wheat
11.269819,32,3280.656873,False,wheat
108.76624,25,3286.941381,True,wheat
115.047992,19,3297.10391,True,potato
114.625878,26,3304.032788,True,potato
115.802597,17,3312.356088,True,potato
18.271862,29,3318.969881,False,carrot
114.469315,17,3325.030371,True,carrot
114.762105,16,3332.990203,True,carrot
113.864593,50,3340.876179,True,wheat
105.038905,36,3348.241502,True,wheat
8.804481,29,3354.478581,False,wheat
105.753225,31,3362.840631,True,wheat
111.060735,28,3369.550913,True,wheat
104.481145,16,3378.702994,True,wheat
124.391787,45,3387.736053,True,carrot
117.63409,28,3394.19475,True,carrot
116.192597,16,3402.194584,True,carrot
117.951055,34,3408.87363,True,potato
114.819516,20,3416.506474,True,potato
115.528703,19,3423.135155,True,potato
115.102658,18,3428.727807,True,potato
113.762105,21,3438.421455,True,potato
114.734218,24,3444.860051,True,potato
107.684206,23,3450.677764,True,wheat
104.46482,20,3456.132454,True,wheat
5.693547,24,3462.086744,False,wheat
12.815049,21,3468.518155,False,carrot
15.595904,20,3475.351698,False,carrot
131.076628,61,3486.217204,True,carrot
117.386888,26,3493.033346,True,potato
119.053008,24,3498.705191,True,potato
116.155281,19,3504.10092,True,potato
102.418823,20,3509.715543,True,wheat
102.965049,16,3515.011528,True,wheat
106.872258,24,3520.641625,True,wheat
140.986389,88,3530.9028,True,carrot
29.227333,103,3543.648317,False,carrot
114.336371,19,3549.629579,True,carrot
113.623121,20,3555.680556,True,potato
112.639444,27,3561.930812,True,potato
117.037042,24,3568.972507,True,potato
117.367647,27,3574.626139,True,carrot
121.738859,32,3580.917062,True,carrot
64.341029,200,3599.529888,False,carrot
104.002314,22,3604.784861,True,wheat
106.451507,18,3611.090448,True,wheat
109.491739,35,3617.802566,True,wheat
114.193912,26,3623.728952,True,potato
113.39246,22,3630.675438,True,potato
117.370452,32,3638.51689,True,potato
4.259315,16,3644.835327,False,wheat
105.211983,25,3651.93133,True,wheat
42.008935,200,3671.18898,False,wheat
66.086006,200,3691.272876,False,carrot
119.571261,30,3698.622903,True,carrot
118.450015,22,3705.185188,True,carrot
18.960214,29,3713.003246,False,carrot
60.769756,200,3732.181107,False,carrot
121.87696,33,3738.423308,True,carrot
115.502338,19,3744.10716,True,potato
116.755281,17,3750.021794,True,potato
115.22554,19,3756.632897,True,potato
108.301469,29,3764.149045,True,wheat
106.620116,19,3770.777573,True,wheat
107.407042,21,3776.546997,True,wheat
115.299516,18,3784.504339,True,carrot
123.91606,42,3793.833518,True,carrot
19.377712,28,3800.315675,False,carrot
115.030613,22,3806.371799,True,potato
114.79593,23,3816.440471,True,potato
116.058822,19,3824.308546,True,potato
103.395383,16,3830.497892,True,wheat
107.097193,21,3837.87137,True,wheat
107.095288,29,3844.746127,True,wheat
17.217529,29,3854.158453,False,carrot
121.013405,34,3864.35818,True,carrot
122.937308,43,3873.468757,True,carrot
112.311839,22,3879.537268,True,potato
116.451428,21,3885.928772,True,potato
116.503557,24,3891.528211,True,potato
105.257991,27,3897.449757,True,wheat
109.984186,55,3905.651238,True,wheat
115.119347,60,3914.163791,True,wheat
115.249315,15,3919.200775,True,carrot
116.923606,23,3925.098108,True,carrot
113.557284,18,3930.353693,True,carrot
117.899544,23,3936.791486,True,potato
114.905404,18,3943.462599,True,potato
114.77246,22,3949.59106,True,potato
103.855219,20,3956.150021,True,wheat
106.072597,18,3962.461547,True,wheat
104.831595,27,3968.755472,True,wheat
19.223227,33,3975.150969,False,carrot
16.452218,23,3981.489007,False,carrot
120.307049,24,3987.319836,True,carrot
118.184048,19,3992.631552,True,potato
113.766371,19,3998.334702,True,potato
