#{"t_start": 1780947440.0215948, "env_id": "None"}
r,l,t,task_success,target
116.710737,60,4425.528449,True,wheat
114.897518,36,4433.31694,True,wheat
109.143128,38,4439.570526,True,wheat
115.826262,42,4446.804429,True,wheat
115.835448,88,4456.007914,True,wheat
103.887631,27,4462.289879,True,wheat
117.087329,29,4469.312194,True,wheat
107.095561,32,4475.243691,True,wheat
119.27184,50,4483.092061,True,wheat
117.182107,53,4490.352886,True,wheat
115.118797,35,4497.424786,True,wheat
115.369212,69,4506.972883,True,wheat
120.930786,61,4514.795387,True,wheat
14.934056,38,4520.298369,False,wheat
103.020573,29,4527.544488,True,wheat
111.969521,35,4534.240317,True,wheat
6.103705,59,4542.001262,False,wheat
117.28435,39,4548.477083,True,wheat
103.868813,26,4554.299394,True,wheat
117.221778,69,4564.504607,True,wheat
118.264337,71,4572.735414,True,wheat
8.145317,38,4579.328426,False,wheat
123.888761,126,4591.420309,True,wheat
118.024585,71,4600.295095,True,wheat
114.900906,33,4607.697337,True,wheat
19.295419,52,4615.90296,False,wheat
111.472018,31,4621.760132,True,wheat
110.61798,44,4628.742716,True,wheat
115.804662,44,4636.080485,True,wheat
125.114769,77,4645.406448,True,wheat
114.104904,69,4653.479228,True,wheat
115.689932,48,4660.650087,True,wheat
125.356023,92,4670.476384,True,wheat
117.519905,48,4677.772953,True,wheat
119.542562,56,4686.230803,True,wheat
114.415284,28,4691.335597,True,wheat
114.647578,70,4699.840028,True,wheat
117.415737,47,4707.694346,True,wheat
113.713108,54,4714.984353,True,wheat
114.200706,41,4721.901393,True,wheat
116.352713,51,4729.059069,True,wheat
115.030498,56,4736.561921,True,wheat
119.162253,44,4743.377714,True,wheat
110.692751,35,4749.749171,True,wheat
113.381365,68,4757.88767,True,wheat
110.679968,43,4763.909591,True,wheat
113.075452,63,4771.604697,True,wheat
114.875036,52,4781.207669,True,wheat
115.026387,50,4788.304882,True,wheat
108.590005,20,4794.143081,True,wheat
109.854601,89,4805.031563,True,wheat
112.844949,56,4812.672723,True,wheat
134.738519,52,4819.352654,True,wheat
114.910716,31,4825.208152,True,wheat
114.608807,25,4831.215134,True,wheat
110.774455,71,4839.663517,True,wheat
113.1721,27,4845.541505,True,wheat
116.132567,33,4851.792042,True,wheat
15.035499,44,4860.409105,False,wheat
17.772926,43,4867.078215,False,wheat
138.819368,117,4879.661932,True,wheat
109.212448,30,4885.554223,True,wheat
110.099548,36,4891.893373,True,wheat
115.533751,36,4898.199453,True,wheat
105.179573,26,4904.449633,True,wheat
115.143432,23,4910.334657,True,wheat
112.258452,44,4916.347495,True,wheat
115.474887,45,4923.366788,True,wheat
2.341703,22,4929.206924,False,wheat
111.301261,53,4936.530457,True,wheat
116.498322,27,4943.248104,True,wheat
116.272626,62,4951.166224,True,wheat
117.906079,52,4958.536457,True,wheat
114.072987,28,4966.111208,True,wheat
117.150933,42,4973.530648,True,wheat
113.871845,42,4980.302765,True,wheat
104.029628,24,4987.405514,True,wheat
113.175915,46,4994.582166,True,wheat
130.121107,35,5001.236677,True,wheat
113.958411,24,5007.582893,True,wheat
117.958085,47,5015.233671,True,wheat
29.44324,39,5021.63734,False,wheat
117.940784,42,5028.709681,True,wheat
112.847516,37,5035.652425,True,wheat
112.29588,18,5041.128335,True,wheat
113.439628,35,5046.688033,True,wheat
114.348299,51,5053.991843,True,wheat
106.646007,26,5060.81678,True,wheat
113.336085,32,5066.83777,True,wheat
111.370803,46,5074.021345,True,wheat
102.491452,28,5080.182757,True,wheat
17.864187,35,5086.831718,False,wheat
114.147178,23,5091.643445,True,wheat
155.280415,52,5099.068295,True,wheat
118.724074,45,5105.837805,True,wheat
112.648319,38,5113.25273,True,wheat
116.199708,33,5120.204895,True,wheat
112.802372,26,5126.199207,True,wheat
113.408669,34,5133.016859,True,wheat
117.823509,44,5141.562056,True,wheat
110.931096,23,5147.382879,True,wheat
2.397655,42,5154.042501,False,wheat
111.203951,29,5160.199012,True,wheat
104.708201,18,5165.522715,True,wheat
113.594431,40,5172.225693,True,wheat
110.664397,23,5178.202899,True,wheat
115.168991,39,5186.07263,True,wheat
110.240212,32,5192.278597,True,wheat
116.146093,39,5198.944282,True,wheat
113.39677,23,5204.715549,True,wheat
113.660757,26,5212.07631,True,wheat
11.194126,49,5219.150886,False,wheat
14.804266,80,5229.078332,False,wheat
103.783012,23,5234.587609,True,wheat
110.326716,32,5240.570945,True,wheat
113.634927,27,5246.484209,True,wheat
112.772606,30,5252.705201,True,wheat
112.65462,22,5259.298474,True,wheat
105.194858,31,5265.376426,True,wheat
111.968325,53,5272.83269,True,wheat
109.331609,75,5282.600294,True,wheat
115.101588,22,5288.045072,True,wheat
110.287029,61,5297.223119,True,wheat
115.294522,25,5303.400355,True,wheat
111.852671,25,5308.95899,True,wheat
113.168839,29,5316.813024,True,wheat
115.574763,53,5324.746133,True,wheat
106.948941,64,5333.217911,True,wheat
114.553522,22,5338.922152,True,wheat
115.251903,25,5344.961679,True,wheat
129.75306,27,5350.882182,True,wheat
112.260098,61,5359.215555,True,wheat
115.509198,35,5365.915201,True,wheat
115.717752,84,5375.955422,True,wheat
114.244058,29,5382.21865,True,wheat
115.029131,44,5389.290092,True,wheat
134.805339,29,5395.409802,True,wheat
115.434765,31,5405.718462,True,wheat
116.894822,36,5420.730398,True,wheat
11.116866,35,5431.272614,False,wheat
113.459373,52,5441.085863,True,wheat
114.556121,34,5447.130988,True,wheat
113.910858,34,5454.005232,True,wheat
112.516625,23,5459.667014,True,wheat
111.999422,40,5467.492403,True,wheat
15.338121,29,5473.892915,False,wheat
113.118594,31,5480.935771,True,wheat
132.232478,56,5489.071543,True,wheat
5.971252,22,5496.605467,False,wheat
111.519813,33,5502.826112,True,wheat
114.454507,63,5511.452021,True,wheat
111.252828,19,5516.830372,True,wheat
114.302507,31,5523.052036,True,wheat
133.063788,26,5530.083388,True,wheat
112.516473,38,5539.065929,True,wheat
112.407994,21,5545.078822,True,wheat
114.623077,29,5551.329508,True,wheat
114.942812,43,5557.489154,True,wheat
111.936282,29,5564.521906,True,wheat
115.557024,26,5570.205217,True,wheat
