#{"t_start": 1780717463.1922045, "env_id": "None"}
r,l,t,target
101.226106,13,5919.639338,diamond_ore
98.012536,16,5923.001467,diamond_ore
102.49,11,5925.713794,diamond_ore
105.74,9,5928.500397,diamond_ore
102.978079,14,5931.574978,log
103.46069,13,5936.510558,log
101.436625,9,5939.464385,log
92.3,5,5942.265696,clay
102.11,9,5945.282538,clay
103.260039,13,5948.402366,clay
92.521219,19,5951.836894,log
106.8,5,5955.41778,log
98.240492,14,5958.739815,log
84.13,7,5961.44622,log
74.190612,27,5965.222522,log
72.699616,36,5969.010874,log
105.06,9,5972.183536,diamond_ore
106.8,5,5974.993558,diamond_ore
102.62,11,5977.671597,diamond_ore
76.99,26,5983.224574,diamond_ore
100.948145,14,5986.271574,diamond_ore
85.321405,21,5990.978843,diamond_ore
93.661219,15,5993.897939,diamond_ore
83.380205,22,5998.345821,diamond_ore
74.19,31,6002.621504,diamond_ore
104.91,9,6005.517549,clay
107.761588,9,6009.412889,clay
105.06,9,6012.379053,clay
107.0,5,6015.098846,clay
84.542371,24,6018.530785,clay
98.750927,16,6021.819993,clay
103.12,8,6024.501873,diamond_ore
89.28,7,6028.491717,diamond_ore
89.02,8,6031.386468,diamond_ore
104.04,11,6034.48592,log
71.352933,69,6041.65697,log
102.17,13,6044.634936,log
107.22,8,6047.462475,diamond_ore
88.29382,20,6052.711703,diamond_ore
102.11,9,6055.926978,diamond_ore
82.421097,25,6059.799831,clay
99.8,10,6063.130684,clay
70.21112,34,6068.312786,clay
102.531364,12,6072.849581,clay
99.09,11,6075.58009,clay
76.785264,40,6081.025062,clay
91.110927,20,6084.207764,diamond_ore
92.04803,16,6087.401827,diamond_ore
100.51,14,6090.266195,diamond_ore
105.55,10,6093.216878,log
107.22,8,6097.803291,log
106.77,8,6100.614767,log
99.09,16,6105.356817,clay
105.91,9,6109.014962,clay
99.68,12,6113.53815,clay
90.110472,17,6118.104529,log
102.41,14,6121.000885,log
102.48,12,6123.971924,log
97.064475,17,6127.348774,diamond_ore
102.47,8,6130.018819,diamond_ore
105.71,9,6132.873959,diamond_ore
74.326166,42,6137.99173,log
104.639733,11,6140.857167,log
76.874009,41,6145.050429,log
79.83,27,6149.085868,log
102.531364,12,6153.269017,log
100.72,13,6156.401192,log
108.73,7,6160.055748,diamond_ore
98.23,15,6163.238436,diamond_ore
75.060562,33,6168.12481,diamond_ore
94.57,18,6171.090906,clay
88.890562,20,6175.266982,clay
82.041219,22,6178.353042,clay
85.841405,24,6181.880391,diamond_ore
93.046796,15,6185.004251,diamond_ore
93.737655,14,6189.569864,diamond_ore
106.8,5,6192.269355,clay
100.6,10,6195.27497,clay
105.778145,11,6198.255838,clay
83.099549,22,6201.881137,log
108.93,7,6206.3207,log
105.06,9,6209.01858,log
100.20069,14,6211.585032,clay
105.71,9,6214.378385,clay
85.521489,23,6217.677684,clay
77.32056,31,6221.522096,diamond_ore
90.68,17,6224.708033,diamond_ore
88.309549,21,6228.358283,diamond_ore
82.431569,22,6232.012553,diamond_ore
103.78,7,6235.429687,diamond_ore
103.97,11,6238.378881,diamond_ore
102.108127,10,6241.570051,log
97.985217,15,6244.785887,log
103.908145,13,6247.808026,log
94.63,15,6251.056891,clay
101.05,13,6254.260643,clay
71.070927,29,6259.795907,clay
77.859989,28,6263.785878,clay
87.35,5,6267.92802,clay
110.24,6,6270.559299,clay
98.73,12,6273.549029,log
105.29,6,6278.18296,log
103.75,10,6281.898162,log
101.76,12,6284.893937,diamond_ore
100.6,10,6289.39692,diamond_ore
97.54,16,6292.564872,diamond_ore
82.456625,25,6296.336198,log
84.09,21,6299.756186,log
93.31,19,6302.884431,log
75.422331,27,6307.838566,clay
95.759616,15,6311.071188,clay
76.194185,27,6314.865303,clay
105.49,6,6317.621054,diamond_ore
107.22,8,6320.519461,diamond_ore
108.76,7,6323.186173,diamond_ore
107.45,8,6325.847109,diamond_ore
98.418145,15,6328.831127,diamond_ore
93.911489,19,6332.030435,diamond_ore
79.443414,29,6336.899172,clay
90.021405,21,6340.459914,clay
85.190659,24,6344.100918,clay
95.29,16,6347.44241,clay
98.331405,15,6350.525726,clay
102.206625,12,6353.675401,clay
98.140562,15,6356.706945,log
77.088399,62,6361.826328,log
96.362331,18,6365.825779,log
100.397655,13,6368.988104,log
106.6,8,6372.051211,log
105.45,10,6375.281955,log
94.26,14,6379.745264,clay
105.29,6,6382.553125,clay
103.49,11,6386.271861,clay
102.82,13,6389.662561,log
81.430729,22,6392.578906,log
92.260927,20,6396.12953,log
66.29,46,6400.757259,diamond_ore
94.912331,18,6404.115441,diamond_ore
95.17,18,6407.01792,diamond_ore
83.342331,25,6410.553403,diamond_ore
91.280612,18,6413.606149,diamond_ore
74.967018,30,6417.758348,diamond_ore
101.26,14,6420.63815,diamond_ore
104.853913,11,6423.761598,diamond_ore
104.28,12,6426.773454,diamond_ore
103.5,10,6429.795135,clay
78.433021,25,6433.321554,clay
73.304953,40,6437.732123,clay
103.68,12,6440.790083,diamond_ore
108.96,7,6443.513579,diamond_ore
108.47,8,6446.40355,diamond_ore
94.761291,18,6450.832042,log
85.228145,24,6455.1023,log
75.441288,37,6459.231303,log
105.94,9,6462.499636,clay
101.61,9,6465.038719,clay
106.62,8,6467.940378,clay
102.351569,10,6471.268708,log
106.8,5,6473.915194,log
107.22,8,6476.806515,log
97.226707,13,6479.825526,clay
94.443913,17,6483.487187,clay
101.316292,15,6486.638561,clay
97.42069,12,6489.752284,log
83.010612,25,6493.404944,log
73.83382,51,6498.336258,log
81.068579,11,6501.817987,clay
98.090601,16,6505.576425,clay
84.881405,23,6508.889463,clay
92.45,15,6511.911506,clay
88.371405,21,6515.385103,clay
100.96,14,6518.626771,clay
100.197655,13,6521.781206,clay
100.34,9,6524.379097,clay
87.35,5,6527.300367,clay
91.162788,20,6531.337258,diamond_ore
99.232331,16,6534.615433,diamond_ore
98.61,14,6538.959903,diamond_ore
101.22,8,6541.8416,log
97.43,17,6545.037832,log
89.821405,21,6548.379451,log
107.4,8,6551.007836,diamond_ore
107.22,8,6553.925513,diamond_ore
105.71,9,6556.674145,diamond_ore
102.52,11,6559.188859,diamond_ore
100.862095,14,6562.110645,diamond_ore
81.87666,25,6565.599204,diamond_ore
94.360927,18,6568.542818,log
95.010472,12,6571.50517,log
97.090927,17,6574.81583,log
87.821617,21,6578.197002,log
90.79,6,6581.981759,log
85.58,7,6584.804543,log
90.702809,21,6587.966652,diamond_ore
75.263736,36,6593.195061,diamond_ore
86.861405,22,6596.53982,diamond_ore
100.275689,14,6600.317658,diamond_ore
105.71,9,6603.209845,diamond_ore
105.29,6,6606.215192,diamond_ore
96.205217,13,6610.022771,log
84.162809,25,6613.475841,log
97.79,16,6616.43177,log
89.622083,19,6620.151201,clay
96.9095,16,6623.412109,clay
89.896838,19,6626.865648,clay
100.11,9,6629.762987,log
99.0,13,6632.677578,log
90.79,6,6635.236178,log
94.190562,15,6639.331213,diamond_ore
85.123428,24,6643.116601,diamond_ore
93.120612,19,6646.020749,diamond_ore
105.29,6,6648.963937,clay
104.35,10,6652.72755,clay
87.77,8,6655.631391,clay
74.551539,27,6659.192898,log
88.020039,19,6662.350947,log
90.581617,17,6665.800684,log
105.66,9,6668.66894,clay
73.924426,39,6673.570713,clay
70.120899,100,6681.289493,clay
97.120601,16,6685.549358,log
98.31,14,6688.730558,log
102.41,14,6691.968034,log
97.52,13,6694.900209,diamond_ore
97.94,11,6698.781916,diamond_ore
103.55,10,6701.830409,diamond_ore
99.15,15,6704.786698,clay
101.306796,14,6707.89241,clay
94.655821,15,6710.923508,clay
96.310729,14,6715.760013,clay
110.24,6,6718.69288,clay
102.72,11,6721.498896,clay
108.93,7,6724.566821,clay
96.19,16,6727.927078,clay
95.099733,17,6731.192779,clay
105.29,6,6735.634058,log
105.29,6,6740.134785,log
99.22,13,6742.723429,log
103.4,10,6747.083836,log
75.419339,31,6750.593689,log
100.049733,15,6753.705983,log
102.47,8,6757.074823,diamond_ore
99.749733,15,6760.233707,diamond_ore
99.15,15,6764.523979,diamond_ore
85.39,21,6768.37328,diamond_ore
105.0295,11,6771.466142,diamond_ore
91.866625,16,6774.70738,diamond_ore
103.98,7,6777.684545,log
102.89,11,6780.777027,log
102.24,11,6783.482867,log
88.26,19,6786.808234,diamond_ore
99.39,14,6789.823714,diamond_ore
92.832331,16,6793.63803,diamond_ore
107.22,8,6796.271258,clay
97.43,12,6799.167559,clay
83.260205,24,6803.045851,clay
95.286796,16,6806.5021,clay
107.42,8,6809.238836,clay
103.94,11,6812.064776,clay
87.78,22,6815.985158,log
90.211405,17,6819.24866,log
75.034113,36,6823.259888,log
107.22,8,6825.791862,clay
79.222331,27,6829.588176,clay
83.19,11,6832.594573,clay
107.42,8,6835.477068,diamond_ore
98.6,10,6838.316272,diamond_ore
82.92,23,6841.77983,diamond_ore
95.759989,13,6844.733992,log
82.28,12,6847.559346,log
77.861617,29,6851.945889,log
102.01,9,6854.938706,diamond_ore
97.3,15,6858.352318,diamond_ore
102.665217,12,6861.368363,diamond_ore
106.848127,11,6865.892588,diamond_ore
89.0,20,6870.165861,diamond_ore
97.911405,12,6873.609056,diamond_ore
100.96,9,6877.686051,log
86.496705,24,6881.20496,log
92.522893,16,6885.791996,log
102.47,8,6889.337202,clay
104.64,6,6892.21982,clay
105.91,9,6895.45071,clay
80.561405,27,6899.158134,diamond_ore
103.78,7,6901.970008,diamond_ore
104.910492,7,6904.740952,diamond_ore
105.06,9,6907.819729,diamond_ore
99.29069,15,6911.113009,diamond_ore
100.217655,14,6914.068657,diamond_ore
94.85,15,6917.116857,log
103.52,8,6920.006364,log
103.78,10,6922.992959,log
98.43,12,6926.331882,clay
100.97,13,6929.226139,clay
75.153258,40,6935.306301,clay
101.335217,10,6937.954273,clay
74.751853,40,6942.004701,clay
90.719989,17,6945.858474,clay
102.01,9,6948.869363,log
101.02,13,6951.910021,log
100.94,13,6954.758825,log
96.89,11,6957.396788,diamond_ore
94.392893,19,6961.462225,diamond_ore
87.272331,22,6965.077152,diamond_ore
72.57102,32,6969.067181,clay
99.997912,16,6972.394453,clay
74.982306,32,6976.329114,clay
110.46,6,6978.968904,log
94.67,13,6982.277858,log
105.26,9,6984.85008,log
104.4,10,6988.694267,log
97.271405,16,6992.04642,log
85.608739,21,6995.376016,log
85.08069,11,6998.364172,clay
105.66,9,7001.457706,clay
105.09,9,7005.886335,clay
103.98,7,7008.613242,clay
75.189989,20,7011.908343,clay
79.632974,30,7015.362824,clay
93.892331,15,7019.179106,log
94.010927,15,7022.332549,log
98.86,14,7025.340222,log
96.83,17,7029.509061,diamond_ore
103.89,11,7032.620511,diamond_ore
102.47,8,7035.849247,diamond_ore
105.86,9,7038.678617,diamond_ore
103.633442,11,7041.853362,diamond_ore
90.902095,17,7046.520942,diamond_ore
102.47,8,7049.295552,clay
107.42,8,7051.972314,clay
102.24,11,7055.663525,clay
89.22,23,7059.006022,diamond_ore
96.92,13,7062.036314,diamond_ore
90.790927,17,7065.137244,diamond_ore
69.513021,32,7068.669482,clay
80.392893,24,7072.196375,clay
95.47,13,7076.322073,clay
102.04,11,7079.434407,log
77.233736,29,7084.229292,log
90.49,21,7087.606155,log
90.680111,18,7090.983142,log
105.49,6,7093.89967,log
105.91,9,7096.814432,log
92.201137,20,7100.384576,diamond_ore
101.370039,14,7103.610823,diamond_ore
102.17,13,7108.328433,diamond_ore
107.22,8,7111.018527,clay
97.655217,13,7114.253964,clay
102.159989,13,7117.320025,clay
105.66,9,7120.101694,diamond_ore
107.22,8,7122.908316,diamond_ore
102.84,11,7127.314891,diamond_ore
104.07,11,7130.099761,log
73.392331,30,7134.10006,log
97.583361,14,7138.081873,log
110.27,6,7140.731878,diamond_ore
105.29,6,7143.486939,diamond_ore
96.29,11,7148.004885,diamond_ore
94.509346,19,7151.299644,clay
69.43,37,7156.059719,clay
105.71,9,7159.997624,clay
90.82,6,7162.597762,clay
67.792944,31,7166.60352,clay
87.542218,24,7169.860828,clay
102.486718,13,7172.890511,clay
80.604663,28,7177.691728,clay
76.540927,42,7182.33341,clay
103.38,10,7185.168294,diamond_ore
95.41,14,7188.244155,diamond_ore
68.65,25,7191.550896,diamond_ore
99.46,9,7195.018406,log
105.91,9,7197.868507,log
104.35,10,7200.739285,log
85.383736,24,7204.333419,diamond_ore
92.680562,16,7207.346518,diamond_ore
98.215132,16,7210.698752,diamond_ore
98.94,11,7213.8688,log
67.840927,32,7217.552527,log
88.613913,20,7221.101027,log
102.260472,12,7224.287824,log
102.176707,13,7227.744933,log
105.09,11,7231.669505,log
103.78,7,7234.43837,clay
93.64,16,7237.915643,clay
102.89,11,7240.768507,clay
102.86,12,7244.81409,log
74.105433,30,7248.590586,log
100.96,9,7251.253813,log
103.78,7,7255.171335,log
74.72905,53,7260.118573,log
75.030511,31,7263.889381,log
100.51,14,7267.157749,log
79.08,27,7270.762889,log
85.391405,24,7274.17258,log
107.22,8,7276.955884,clay
96.98,12,7280.417415,clay
97.58,12,7283.662494,clay
73.489549,48,7288.621446,clay
97.422331,17,7293.523835,clay
99.811405,15,7296.467119,clay
102.27,8,7299.496792,diamond_ore
101.36,12,7303.975916,diamond_ore
103.52,8,7306.898837,diamond_ore
107.22,8,7309.961738,diamond_ore
77.941405,29,7315.118653,diamond_ore
86.491877,22,7318.444573,diamond_ore
95.634251,16,7321.74208,diamond_ore
98.683442,11,7325.677668,diamond_ore
99.1,15,7329.805768,diamond_ore
84.691569,11,7332.82967,clay
88.402331,19,7335.864922,clay
75.271539,25,7339.024072,clay
100.31,9,7343.076179,log
94.182893,20,7346.260936,log
99.62,13,7349.323845,log
100.27,13,7352.664952,diamond_ore
102.23,12,7355.679775,diamond_ore
102.38,12,7359.09976,diamond_ore
98.175256,12,7362.266346,diamond_ore
107.42,8,7365.306083,diamond_ore
105.29,6,7368.213725,diamond_ore
102.64,11,7371.172135,diamond_ore
85.54,21,7374.613915,diamond_ore
92.630601,17,7377.815039,diamond_ore
103.89,11,7380.858201,log
107.22,8,7383.830039,log
100.5,10,7387.968113,log
97.297655,13,7391.238961,clay
100.31,9,7395.070106,clay
99.36,14,7399.616455,clay
107.19,8,7402.367324,clay
93.201405,18,7405.489316,clay
96.880927,18,7408.535943,clay
95.447655,13,7411.492727,log
88.272893,21,7414.829949,log
95.526796,17,7417.903998,log
100.31,9,7421.611493,clay
68.412051,43,7425.842285,clay
105.49,6,7428.503351,clay
67.180927,33,7432.748812,clay
82.13,22,7436.179398,clay
99.33,12,7439.218629,clay
86.892331,20,7443.813727,log
91.988145,20,7447.320332,log
72.322017,47,7452.00107,log
74.12559,52,7458.022085,log
82.097893,27,7462.791155,log
85.6,10,7465.353863,log
103.98,7,7468.145096,clay
103.315946,12,7471.320937,clay
78.932482,33,7475.704174,clay
93.081405,20,7478.950234,diamond_ore
100.76,9,7481.905298,diamond_ore
100.76,9,7484.842791,diamond_ore
103.78,7,7487.739849,diamond_ore
102.17,13,7490.768892,diamond_ore
93.42,18,7493.818892,diamond_ore
83.970927,24,7498.583758,log
103.98,7,7501.332849,log
93.08,17,7504.824279,log
76.401539,32,7508.646932,diamond_ore
98.73,12,7511.745107,diamond_ore
96.313021,17,7515.065674,diamond_ore
105.91,9,7518.076808,log
71.39,26,7521.893934,log
73.77069,32,7525.877996,log
108.73,7,7528.857988,diamond_ore
90.581405,20,7532.372181,diamond_ore
97.73,12,7535.308822,diamond_ore
100.31,9,7538.409307,clay
103.6,10,7541.273261,clay
105.49,6,7544.099803,clay
104.35,10,7546.851742,clay
99.09,11,7549.935204,clay
86.96,19,7553.223035,clay
77.021405,29,7557.372092,diamond_ore
96.27,16,7561.803014,diamond_ore
99.15,15,7564.884809,diamond_ore
103.75,10,7567.461026,log
108.76,7,7570.602904,log
102.64,11,7573.803241,log
75.271853,30,7577.438675,clay
97.95,15,7580.593364,clay
100.66,14,7585.023572,clay
107.22,8,7587.722023,diamond_ore
105.71,9,7590.710916,diamond_ore
105.29,6,7593.564815,diamond_ore
78.83,20,7596.829815,log
74.842218,36,7600.95437,log
88.56,19,7604.48825,log
88.40069,19,7607.992573,diamond_ore
105.29,6,7610.84375,diamond_ore
98.32,13,7613.97229,diamond_ore
100.066707,14,7618.099588,log
105.42,10,7620.850995,log
105.71,9,7623.9501,log
82.56,9,7627.809649,log
89.871967,20,7631.132064,log
105.24,11,7635.252061,log
102.84,11,7638.125165,clay
103.62,8,7640.884179,clay
96.701405,16,7644.032456,clay
108.500492,8,7647.827013,log
98.79,11,7650.822025,log
97.73,12,7654.892785,log
102.43,12,7659.052053,diamond_ore
101.47,13,7662.32037,diamond_ore
91.659059,20,7666.091345,diamond_ore
95.0,15,7669.665458,clay
105.91,9,7673.873022,clay
107.17,8,7676.679197,clay
103.89,11,7679.653159,clay
103.778127,13,7682.874473,clay
100.66,14,7686.046836,clay
107.42,8,7689.085926,diamond_ore
104.53,12,7692.424421,diamond_ore
94.891405,14,7696.968018,diamond_ore
74.664214,38,7702.808243,diamond_ore
83.692331,25,7706.470045,diamond_ore
78.63,14,7709.277615,diamond_ore
81.362893,27,7713.67528,diamond_ore
107.42,8,7716.549913,diamond_ore
100.11,9,7719.62889,diamond_ore
92.461489,19,7723.241049,log
74.664797,41,7727.666041,log
101.981405,13,7730.854015,log
102.86,11,7733.740083,clay
99.140927,15,7736.792283,clay
76.914786,30,7740.656264,clay
101.958145,13,7743.837823,log
95.17,13,7748.117838,log
87.63,22,7752.334109,log
98.251405,16,7755.394902,clay
105.45,10,7758.420512,clay
108.48,7,7761.467553,clay
84.13,7,7764.298053,clay
90.846625,21,7767.905558,clay
85.289633,20,7771.313129,clay
97.43,12,7774.527382,diamond_ore
91.250612,21,7778.186708,diamond_ore
81.262893,27,7782.007509,diamond_ore
103.52,8,7784.951347,log
107.42,8,7787.899159,log
104.0,10,7790.456998,log
94.452893,18,7793.711325,clay
102.47,8,7796.178657,clay
103.98,7,7798.833255,clay
102.38,12,7801.903424,clay
99.781405,15,7805.825784,clay
96.241528,17,7808.928725,clay
90.79,6,7811.618623,log
77.270927,29,7816.612432,log
92.340476,19,7820.326985,log
105.29,6,7823.116511,diamond_ore
92.151137,20,7826.659132,diamond_ore
96.909989,13,7829.756559,diamond_ore
92.960548,20,7832.928797,log
105.86,9,7835.962338,log
103.75,10,7838.865934,log
83.372007,27,7843.491549,diamond_ore
107.22,8,7847.139508,diamond_ore
104.23,10,7849.926543,diamond_ore
96.49,16,7853.02241,log
73.173258,43,7857.507097,log
71.764426,45,7862.040254,log
86.001405,23,7866.167685,diamond_ore
87.38,22,7869.533745,diamond_ore
99.79,11,7872.879668,diamond_ore
105.285256,11,7875.935601,clay
100.24,11,7878.858784,clay
101.81,14,7882.1125,clay
102.486718,13,7885.179431,clay
93.011394,16,7888.475387,clay
94.431405,18,7891.454892,clay
106.8,5,7894.30663,diamond_ore
100.96,14,7897.621693,diamond_ore
102.38,12,7900.624569,diamond_ore
102.11,9,7903.723817,clay
76.362944,34,7907.908532,clay
73.503913,31,7913.215688,clay
102.11,9,7916.149677,clay
104.4,10,7919.388835,clay
100.76,9,7922.246788,clay
83.8,25,7925.869975,log
66.932051,46,7930.53145,log
97.269989,12,7933.544111,log
105.29,6,7936.444514,diamond_ore
89.441038,18,7939.82078,diamond_ore
97.28,12,7944.390556,diamond_ore
78.799989,27,7949.360509,log
93.620927,19,7952.9097,log
83.709059,25,7956.653997,log
83.361405,22,7960.03105,diamond_ore
100.98,12,7963.321839,diamond_ore
102.9,10,7967.255888,diamond_ore
74.41,29,7972.113619,log
100.96,9,7974.894655,log
87.51,9,7978.78976,log
90.221405,21,7982.314733,diamond_ore
100.76,9,7985.234912,diamond_ore
105.29,6,7989.494951,diamond_ore
75.12,36,7993.471938,clay
100.963361,11,7996.448773,clay
101.41069,13,7999.776466,clay
76.112933,33,8003.995756,diamond_ore
100.71069,13,8006.962916,diamond_ore
99.445217,14,8009.917956,diamond_ore
84.893361,23,8014.038687,log
102.38,12,8017.227953,log
73.590562,35,8021.483815,log
91.673361,20,8025.067152,log
102.64,11,8028.097964,log
105.06,9,8031.078928,log
89.662933,18,8035.896163,clay
105.91,9,8038.717738,clay
104.15,10,8041.636646,clay
103.98,7,8044.600825,clay
91.140562,20,8048.224658,clay
96.419059,14,8051.560591,clay
100.56,9,8054.39762,diamond_ore
70.28301,39,8058.874461,diamond_ore
86.352893,23,8062.269464,diamond_ore
89.28,7,8065.258153,log
103.5,10,8068.362883,log
95.670927,14,8071.646019,log
88.92,18,8074.934,log
103.98,7,8077.508637,log
86.0,10,8081.730203,log
107.22,8,8084.624561,log
92.34,16,8088.081959,log
93.68069,16,8091.234671,log
97.58,12,8095.570912,clay
72.491252,34,8099.603162,clay
86.188874,20,8103.116274,clay
95.841097,13,8105.874884,clay
107.22,8,8108.832901,clay
102.93,10,8111.685022,clay
82.481967,24,8116.33705,diamond_ore
100.649989,14,8119.234593,diamond_ore
94.560601,14,8122.426818,diamond_ore
73.772416,49,8127.883491,diamond_ore
85.911489,24,8132.455859,diamond_ore
94.798145,17,8135.301052,diamond_ore
101.62,8,8138.339718,log
81.55,25,8141.988174,log
91.67069,20,8145.141672,log
97.87,13,8148.470104,diamond_ore
79.22,23,8153.256728,diamond_ore
104.4,10,8156.326163,diamond_ore
96.16069,13,8159.229877,clay
84.991405,24,8164.369521,clay
90.21069,21,8168.256093,clay
102.84,11,8172.006882,diamond_ore
90.45,20,8175.465915,diamond_ore
75.470927,29,8179.256305,diamond_ore
100.96,9,8183.357735,log
100.31,9,8186.306024,log
100.98,12,8189.398008,log
104.04,11,8193.752731,diamond_ore
87.531405,20,8197.27279,diamond_ore
87.010562,23,8202.15495,diamond_ore
83.919761,22,8205.849705,log
78.890927,27,8210.066228,log
97.58,17,8214.961825,log
99.46,14,8217.851867,clay
100.391097,13,8220.806481,clay
95.192331,18,8224.070179,clay
102.12,13,8227.065981,clay
100.96,9,8229.86437,clay
108.73,7,8233.181454,clay
106.57,8,8236.18962,clay
83.860729,24,8240.024966,clay
87.051097,22,8243.636286,clay
83.360927,25,8247.287139,diamond_ore
102.27,8,8250.252286,diamond_ore
102.69,11,8253.134707,diamond_ore
102.665217,12,8256.366315,log
99.225217,11,8259.457208,log
97.060562,13,8262.927084,log
108.76,7,8265.709729,clay
96.97069,12,8268.797613,clay
75.957645,32,8272.661525,clay
103.507655,12,8275.76774,diamond_ore
105.26,9,8278.81957,diamond_ore
107.42,8,8281.554352,diamond_ore
100.63,12,8284.306223,diamond_ore
88.471405,21,8287.903721,diamond_ore
90.021405,21,8292.064335,diamond_ore
71.580927,28,8295.790664,diamond_ore
94.671967,15,8300.377036,diamond_ore
97.64,16,8303.747163,diamond_ore
107.42,8,8306.619929,log
105.06,9,8309.47676,log
99.02,13,8312.245334,log
102.89,11,8315.19657,log
99.45,15,8318.506017,log
84.819436,21,8321.996223,log
77.332299,34,8327.056377,clay
84.351617,25,8330.862449,clay
74.004663,48,8336.173994,clay
75.19278,39,8340.715441,clay
100.73,12,8343.557459,clay
100.96,9,8346.443665,clay
92.52,18,8349.805732,log
81.888127,22,8353.547126,log
88.482331,21,8356.899783,log
95.56,14,8359.935389,log
77.22,28,8364.57217,log
91.18,17,8367.370968,log
100.34,9,8370.537362,diamond_ore
92.24,16,8373.524057,diamond_ore
100.6,10,8376.375542,diamond_ore
105.49,6,8379.203084,clay
90.78069,21,8382.550705,clay
97.480562,16,8386.254076,clay
88.572064,19,8389.818754,diamond_ore
93.75,15,8392.827097,diamond_ore
94.750562,19,8396.185651,diamond_ore
102.2,10,8399.357378,clay
71.131967,44,8403.970363,clay
102.87,11,8406.455161,clay
72.451405,36,8411.698052,diamond_ore
103.56,10,8414.514944,diamond_ore
107.17,8,8417.368088,diamond_ore
104.118145,12,8420.649646,log
88.17,18,8423.698858,log
82.880966,24,8427.116238,log
100.76,9,8429.954634,clay
97.04,11,8432.884243,clay
95.73,17,8436.694237,clay
97.458145,13,8439.883565,log
102.47,8,8442.584277,log
106.16,9,8446.398232,log
90.862316,22,8449.766612,diamond_ore
97.786106,12,8453.21277,diamond_ore
105.19,11,8456.290193,diamond_ore
105.91,9,8458.869767,clay
105.91,9,8461.801739,clay
105.06,9,8464.840559,clay
94.881405,18,8467.82811,log
74.04,36,8472.021957,log
99.24,11,8474.911581,log
99.45,10,8478.899877,diamond_ore
87.77,8,8481.883622,diamond_ore
93.62,13,8484.809627,diamond_ore
104.921097,10,8487.820005,log
85.720927,24,8491.349599,log
74.600751,40,8495.918142,log
105.778145,11,8499.256607,log
102.47,8,8502.438982,log
102.47,8,8505.185794,log
78.411405,27,8509.669803,diamond_ore
96.07,13,8514.098672,diamond_ore
81.731405,25,8519.069843,diamond_ore
91.782893,20,8522.333586,clay
74.634747,42,8528.069853,clay
94.891405,14,8530.836739,clay
97.932331,16,8533.90933,clay
97.715217,12,8537.926669,clay
75.080927,31,8541.39466,clay
101.45,10,8544.965296,diamond_ore
99.15,15,8548.264065,diamond_ore
90.083428,21,8552.988005,diamond_ore
100.565256,13,8555.935468,log
97.953913,11,8559.207239,log
98.331405,15,8562.712111,log
85.601097,22,8566.225395,diamond_ore
105.91,9,8569.640395,diamond_ore
93.19,16,8572.870128,diamond_ore
71.010927,60,8578.399603,log
79.909989,23,8582.39238,log
69.763258,34,8585.961951,log
93.943258,19,8590.179015,clay
93.52,18,8594.724628,clay
94.372095,15,8597.882436,clay
102.02,11,8600.791835,clay
103.62,8,8603.905994,clay
106.651364,10,8606.886557,clay
90.36,19,8610.771931,diamond_ore
75.058874,33,8615.618221,diamond_ore
82.620927,19,8618.828515,diamond_ore
101.252331,14,8621.938974,clay
105.06,9,8624.9025,clay
84.13,7,8627.624367,clay
104.04,11,8630.709269,log
91.98,17,8634.146564,log
102.47,8,8636.91055,log
100.66,14,8640.08887,diamond_ore
73.312626,44,8644.823058,diamond_ore
101.14,11,8647.58753,diamond_ore
79.071137,28,8651.306791,diamond_ore
100.96,9,8654.698716,diamond_ore
105.29,6,8657.990008,diamond_ore
76.050927,26,8661.543443,log
92.81,14,8664.568759,log
96.583913,13,8667.84389,log
102.47,8,8670.652488,clay
102.24,11,8673.913613,clay
99.02,13,8678.476459,clay
83.571394,25,8683.360528,log
97.58,12,8686.340539,log
96.07,13,8690.300535,log
104.2,10,8693.060652,diamond_ore
74.930927,33,8698.467118,diamond_ore
88.311405,22,8701.909644,diamond_ore
101.923847,13,8704.835667,clay
99.21,14,8707.685963,clay
76.151489,30,8711.410381,clay
82.782893,25,8715.196729,clay
104.04,11,8718.199597,clay
97.521097,15,8721.646917,clay
101.99,11,8724.720262,log
72.41,29,8728.848032,log
104.4,10,8731.790589,log
84.07,8,8734.744591,log
68.290916,36,8738.662167,log
85.071967,20,8743.536274,log
105.91,9,8746.266659,diamond_ore
101.63,12,8749.214708,diamond_ore
88.321405,21,8755.402129,diamond_ore
101.75,10,8758.411204,diamond_ore
105.91,9,8761.293288,diamond_ore
100.96,9,8764.284898,diamond_ore
107.22,8,8767.081334,diamond_ore
98.28,15,8770.30099,diamond_ore
85.7,20,8773.784179,diamond_ore
105.94,9,8777.981142,log
73.462331,43,8782.337696,log
95.83,17,8785.685323,log
99.079102,16,8788.677171,log
102.47,8,8792.748693,log
102.866225,12,8795.778463,log
73.513282,38,8799.774062,clay
86.042893,24,8803.092635,clay
87.718145,22,8806.982245,clay
75.440927,32,8811.527512,clay
105.91,9,8814.17146,clay
107.22,8,8817.681177,clay
103.78,7,8820.482157,clay
73.985309,61,8825.752005,clay
94.53,17,8828.887167,clay
102.27,8,8831.849389,diamond_ore
94.762331,18,8835.229544,diamond_ore
63.851394,22,8838.90623,diamond_ore
98.94,11,8842.006839,log
93.11,14,8845.542756,log
97.85,15,8848.618449,log
