#{"t_start": 1780971857.810436, "env_id": "None"}
r,l,t,task_success,target
131.480613,24,6666.676045,True,carrot
125.013282,23,6676.404355,True,carrot
151.619603,24,6684.630601,True,carrot
128.655692,27,6695.115903,True,carrot
130.0665,25,6705.662071,True,wheat
131.123789,23,6715.262733,True,wheat
128.158873,29,6726.475188,True,wheat
132.05655,24,6737.306108,True,potato
130.663557,25,6747.501136,True,potato
26.234733,24,6757.979675,False,potato
133.358138,29,6769.250631,True,carrot
152.041274,25,6780.759512,True,carrot
132.05655,24,6790.927107,True,carrot
129.236676,25,6802.412713,True,wheat
128.487281,28,6812.310511,True,wheat
115.720816,26,6822.17036,True,wheat
129.772105,22,6832.780675,True,potato
114.629315,18,6842.331714,True,potato
128.524048,28,6853.47602,True,potato
129.794048,35,6864.038708,True,wheat
125.287727,29,6875.453541,True,wheat
114.973066,34,6886.725071,True,wheat
132.393557,18,6899.387821,True,potato
130.469516,23,6913.800603,True,potato
130.64246,20,6926.462711,True,potato
131.276371,23,6935.85959,True,carrot
149.621341,27,6949.072341,True,carrot
130.3465,23,6960.01516,True,carrot
130.69655,28,6972.556217,True,potato
148.155404,21,6983.371057,True,potato
-0.649042,22,6993.983169,False,potato
-0.338,26,7005.729977,False,carrot
132.174048,23,7017.04858,True,carrot
131.834048,24,7028.941567,True,carrot
127.736896,22,7041.402505,True,wheat
129.421507,30,7052.362076,True,wheat
133.774098,23,7063.802782,True,wheat
16.897485,27,7075.104111,False,potato
128.943952,23,7086.737038,True,potato
128.621008,24,7098.697749,True,potato
128.521946,75,7117.007431,True,wheat
133.719098,27,7128.319141,True,wheat
145.95241,21,7140.645034,True,wheat
130.763557,25,7150.835989,True,carrot
146.007727,23,7160.513028,True,carrot
28.545049,24,7170.386726,False,carrot
115.963606,25,7180.274887,True,wheat
128.619466,23,7189.360579,True,wheat
135.165509,33,7201.83274,True,wheat
134.065952,23,7212.07744,True,carrot
130.40554,22,7222.123519,True,carrot
129.743557,28,7232.686318,True,carrot
129.905281,22,7243.238911,True,potato
131.369516,23,7253.517607,True,potato
130.702105,25,7264.53794,True,potato
134.083267,25,7275.187735,True,potato
128.988065,28,7286.010013,True,potato
127.074783,28,7296.820356,True,potato
126.849507,18,7307.628471,True,carrot
131.059516,22,7317.879735,True,carrot
148.450958,22,7328.161136,True,carrot
128.132259,23,7338.306177,True,wheat
131.71655,25,7350.514438,True,wheat
129.358015,28,7362.181002,True,wheat
19.478397,23,7372.987611,False,potato
133.298563,23,7383.904245,True,potato
168.307992,20,7392.49447,True,potato
145.05241,30,7402.695583,True,wheat
128.062122,25,7412.174595,True,wheat
138.998354,51,7426.363151,True,wheat
28.030807,23,7436.793217,False,carrot
130.519228,21,7445.81581,True,carrot
153.879986,23,7457.168698,True,carrot
114.837331,21,7466.784176,True,potato
4.032597,20,7479.298606,False,potato
127.994783,25,7489.217333,True,potato
130.4065,24,7499.225026,True,wheat
148.346992,25,7510.298547,True,wheat
130.342597,26,7519.305504,True,wheat
130.162105,21,7526.826865,True,carrot
167.675354,23,7535.782813,True,carrot
130.369444,25,7546.565512,True,carrot
127.905225,24,7554.824712,True,carrot
148.303902,17,7563.121833,True,carrot
133.0955,24,7572.964992,True,carrot
147.849131,18,7580.656873,True,potato
4.225619,26,7588.808416,False,potato
146.103952,28,7598.5262,True,potato
126.382122,22,7607.446727,True,wheat
130.14655,28,7617.172841,True,wheat
15.287955,24,7626.221958,False,wheat
152.689494,22,7634.573877,True,carrot
130.06246,22,7644.176413,True,carrot
132.483217,30,7653.216215,True,carrot
131.941105,25,7662.142714,True,potato
127.821767,20,7670.571553,True,potato
149.837686,26,7680.054004,True,potato
128.975454,28,7692.059339,True,wheat
15.008781,32,7701.926918,False,wheat
132.013557,30,7711.216995,True,wheat
129.913557,25,7720.814236,True,wheat
126.058015,28,7729.913757,True,wheat
29.830946,30,7738.960124,False,wheat
136.921437,26,7750.168,True,potato
127.620958,19,7759.042269,True,potato
151.702259,20,7766.453957,True,potato
129.482105,23,7776.929167,True,carrot
130.68246,19,7786.69223,True,carrot
130.049516,26,7797.121771,True,carrot
122.044671,48,7807.8083,True,wheat
125.252451,23,7817.10341,True,wheat
-5.091732,23,7826.25805,False,wheat
130.268397,29,7836.76283,True,potato
111.774783,18,7844.118198,True,potato
147.790958,21,7852.509316,True,potato
131.0765,26,7861.452906,True,carrot
131.175454,23,7870.42559,True,carrot
128.897992,19,7878.445004,True,carrot
5.641105,24,7889.324227,False,carrot
129.571008,19,7896.477371,True,carrot
148.695404,20,7905.349771,True,carrot
8.471545,48,7916.475217,False,wheat
151.855597,31,7926.313497,True,wheat
129.78246,24,7935.503904,True,wheat
113.779419,17,7945.187787,True,potato
1.332597,31,7954.11441,False,potato
145.84067,19,7962.568252,True,potato
130.35246,21,7971.489703,True,carrot
144.290958,21,7979.98463,True,carrot
29.61554,23,7989.1279,False,carrot
125.837727,19,7997.424355,True,potato
130.563914,24,8006.824476,True,potato
129.983322,29,8016.339574,True,potato
130.68655,27,8025.872536,True,wheat
128.051767,28,8034.762963,True,wheat
148.446896,20,8044.242417,True,wheat
145.82005,17,8052.478835,True,potato
130.64246,20,8061.132176,True,potato
130.635454,24,8070.444271,True,potato
128.371957,22,8078.278022,True,carrot
-0.052273,25,8087.428732,False,carrot
130.482105,20,8096.448775,True,carrot
128.584783,24,8105.584541,True,wheat
165.72067,17,8113.747906,True,wheat
147.470591,33,8122.694228,True,wheat
129.70246,23,8131.224629,True,potato
149.537992,20,8139.905691,True,potato
128.522172,25,8149.883815,True,potato
146.206896,22,8159.409005,True,wheat
164.58067,20,8167.606411,True,wheat
131.06251,27,8176.876127,True,wheat
127.008823,19,8185.316236,True,carrot
127.036275,20,8193.614257,True,carrot
110.447727,20,8203.42321,True,carrot
109.877441,26,8211.81171,True,wheat
131.252952,25,8220.344776,True,wheat
132.33381,27,8229.573787,True,wheat
152.979494,21,8237.714526,True,carrot
126.367727,22,8246.327001,True,carrot
110.468846,23,8255.091863,True,carrot
111.793244,21,8263.958837,True,potato
150.777952,30,8274.046829,True,potato
155.507049,25,8281.703294,True,potato
4.858161,27,8290.771959,False,potato
152.639494,22,8299.690784,True,potato
167.007992,20,8307.943749,True,potato
130.585692,26,8317.278435,True,carrot
150.828397,25,8326.471392,True,carrot
149.767727,21,8335.562137,True,carrot
122.885173,53,8347.928978,True,wheat
128.31246,27,8358.122507,True,wheat
129.9965,23,8367.270743,True,wheat
129.939494,36,8377.267603,True,wheat
147.875527,82,8391.983503,True,wheat
124.620338,24,8400.570204,True,wheat
129.924388,30,8410.153877,True,potato
132.64997,23,8419.488081,True,potato
146.713952,23,8429.024436,True,potato
152.299494,23,8438.043108,True,carrot
132.704048,21,8447.512642,True,carrot
134.107042,21,8456.462221,True,carrot
144.364733,22,8465.398398,True,potato
131.012105,25,8473.89735,True,potato
135.581132,31,8485.716267,True,potato
130.512438,29,8495.020868,True,carrot
130.60246,21,8504.437597,True,carrot
133.731082,26,8514.382565,True,carrot
129.0365,32,8523.849586,True,wheat
112.11588,22,8532.916016,True,wheat
18.472143,51,8545.638754,False,wheat
132.045454,20,8554.071647,True,carrot
126.159315,26,8563.301029,True,carrot
130.07246,22,8571.956809,True,carrot
128.673952,24,8581.478062,True,wheat
126.270338,24,8590.732314,True,wheat
146.36067,21,8599.241455,True,wheat
125.564113,18,8608.476156,True,potato
131.892338,26,8617.468005,True,potato
133.577042,23,8626.708341,True,potato
131.130275,22,8635.43111,True,potato
149.694623,31,8645.179111,True,potato
133.01655,27,8653.95157,True,potato
129.575742,32,8664.623332,True,carrot
-1.746718,19,8672.723169,False,carrot
129.563219,23,8680.698855,True,carrot
128.321839,23,8689.096561,True,wheat
113.775404,23,8699.525106,True,wheat
128.533331,25,8709.202835,True,wheat
152.081629,25,8718.312435,True,carrot
148.50241,26,8727.105445,True,carrot
131.37655,26,8736.281472,True,carrot
129.713219,23,8745.928041,True,potato
124.464733,26,8755.516416,True,potato
132.894365,24,8765.780982,True,potato
149.598397,30,8774.237534,True,wheat
127.576896,24,8783.50218,True,wheat
154.921574,27,8792.784938,True,wheat
130.042105,24,8802.125629,True,carrot
150.250958,17,8810.670591,True,carrot
149.6765,26,8820.181213,True,carrot
151.270591,28,8829.464059,True,wheat
130.359986,26,8839.05647,True,wheat
148.827727,23,8848.196015,True,wheat
146.817677,17,8856.567475,True,potato
133.934703,25,8865.612683,True,potato
128.35821,37,8875.798048,True,potato
116.227042,28,8886.561207,True,wheat
129.649228,24,8896.669119,True,wheat
145.571767,25,8905.581002,True,wheat
133.187647,25,8914.713834,True,potato
132.92655,21,8923.607595,True,potato
129.319111,27,8932.846548,True,potato
130.365404,22,8941.959529,True,carrot
151.528484,19,8950.078794,True,carrot
129.693241,21,8959.007365,True,carrot
122.108127,44,8971.725794,True,wheat
127.178015,25,8983.038828,True,wheat
152.320154,45,8994.690924,True,wheat
153.680591,24,9004.261446,True,carrot
27.347727,20,9012.949222,False,carrot
146.96241,22,9021.981229,True,carrot
135.493267,31,9030.613832,True,potato
127.21588,25,9040.517124,True,potato
133.72624,26,9050.33719,True,potato
131.351105,26,9061.208084,True,potato
130.974769,28,9071.959415,True,potato
133.220462,25,9081.88549,True,potato
129.275404,23,9090.601618,True,wheat
128.932309,43,9102.289493,True,wheat
146.186896,29,9112.482523,True,wheat
129.986168,24,9121.615895,True,carrot
132.34655,23,9130.869783,True,carrot
132.27655,23,9139.638847,True,carrot
132.294048,25,9148.874854,True,potato
132.21251,22,9159.183834,True,potato
108.423194,20,9170.888707,True,potato
129.703557,29,9179.890805,True,wheat
132.64655,23,9191.224075,True,wheat
132.11655,25,9201.72918,True,wheat
131.881444,26,9212.168118,True,carrot
126.684733,19,9224.17423,True,carrot
152.949986,27,9233.459641,True,carrot
132.676124,33,9246.942215,True,potato
127.501789,18,9257.601496,True,potato
151.207955,26,9267.26024,True,potato
131.153557,24,9278.247367,True,carrot
127.787184,22,9287.22459,True,carrot
133.105454,26,9295.90334,True,carrot
145.78554,30,9306.560161,True,wheat
104.04973,27,9317.460279,True,wheat
132.015945,26,9327.952491,True,wheat
152.699727,25,9337.917188,True,potato
130.919494,25,9348.788769,True,potato
135.179233,26,9358.111004,True,potato
131.176371,23,9368.621918,True,carrot
127.246563,23,9377.707996,True,carrot
132.062952,29,9391.615552,True,carrot
134.92863,28,9401.445428,True,wheat
133.501574,35,9412.096947,True,wheat
130.780275,22,9421.704763,True,wheat
129.62655,26,9431.388912,True,potato
112.498685,27,9441.224917,True,potato
130.429516,24,9451.188048,True,potato
129.927777,23,9460.594566,True,carrot
129.192105,24,9469.781884,True,carrot
130.005049,19,9478.030078,True,carrot
131.172338,24,9488.280767,True,wheat
143.249986,25,9497.806056,True,wheat
128.745404,20,9507.340026,True,wheat
130.210816,32,9520.484564,True,wheat
-0.960826,24,9529.618994,False,wheat
140.610185,50,9540.87616,True,wheat
152.399494,23,9550.119731,True,potato
129.239466,25,9559.484914,True,potato
131.035454,29,9568.840541,True,potato
130.35246,21,9578.071896,True,carrot
128.278015,25,9587.226424,True,carrot
129.99246,25,9596.338723,True,carrot
129.649516,26,9605.655424,True,potato
130.87655,26,9615.138266,True,potato
151.228397,23,9624.424999,True,potato
128.187184,22,9632.665773,True,carrot
127.036563,21,9639.530089,True,carrot
145.587372,23,9648.10305,True,carrot
113.987776,21,9657.134575,True,wheat
130.65246,21,9665.624471,True,wheat
139.920227,60,9679.524954,True,wheat
122.388753,46,9690.581268,True,wheat
146.948042,26,9700.157794,True,wheat
148.068951,43,9713.736532,True,wheat
131.572105,22,9722.423753,True,potato
152.989494,21,9729.868345,True,potato
129.12067,17,9737.926046,True,potato
131.755454,21,9746.850181,True,carrot
130.369494,27,9755.760836,True,carrot
130.185049,18,9764.023292,True,carrot
129.951988,78,9779.854088,True,wheat
123.953331,32,9789.862226,True,wheat
127.277219,37,9798.812939,True,wheat
128.771008,24,9808.223296,True,potato
166.73067,18,9817.479328,True,potato
153.530591,24,9826.884045,True,potato
130.37588,21,9837.239943,True,carrot
150.9465,25,9846.075201,True,carrot
128.27554,24,9855.682739,True,carrot
150.259936,26,9865.346531,True,wheat
137.874301,43,9876.786124,True,wheat
133.627042,23,9885.849206,True,wheat
168.403219,21,9894.484469,True,carrot
130.64246,20,9903.790414,True,carrot
131.383557,27,9912.754291,True,carrot
125.054733,25,9921.928995,True,potato
133.293267,28,9931.782661,True,potato
110.788635,26,9941.052003,True,potato
152.649494,23,9949.13449,True,potato
130.924177,31,9961.434748,True,potato
114.979494,26,9970.809239,True,potato
128.265281,28,9981.432612,True,wheat
147.87554,36,9992.395667,True,wheat
128.976992,33,10002.787753,True,wheat
151.0665,25,10011.820829,True,carrot
130.60246,21,10021.845294,True,carrot
147.345049,24,10031.129022,True,carrot
135.001653,32,10040.822827,True,wheat
130.029494,31,10053.137978,True,wheat
148.606896,22,10062.344747,True,wheat
144.296225,17,10070.961622,True,potato
130.418065,24,10080.366119,True,potato
151.2065,24,10090.767723,True,potato
132.253557,24,10098.820311,True,carrot
151.006403,30,10108.91182,True,carrot
165.412451,19,10117.998196,True,carrot
126.684733,19,10127.166544,True,carrot
148.405404,21,10136.229887,True,carrot
146.413902,23,10145.5548,True,carrot
153.075902,24,10154.707331,True,wheat
132.544177,33,10164.862189,True,wheat
119.255033,34,10175.012224,True,wheat
131.615454,22,10184.590752,True,potato
132.571679,28,10193.960901,True,potato
111.505902,25,10207.135514,True,potato
152.109494,24,10224.643352,True,carrot
132.04655,25,10237.344682,True,carrot
133.157042,26,10246.689602,True,carrot
150.036992,24,10256.270834,True,wheat
128.38246,28,10266.491728,True,wheat
146.153952,22,10275.575516,True,wheat
130.663217,33,10285.981177,True,potato
130.725049,17,10294.772233,True,potato
164.667677,22,10302.770175,True,potato
152.279986,23,10314.154056,True,wheat
117.303606,24,10326.007788,True,wheat
127.480946,40,10339.114364,True,wheat
152.649494,23,10350.059999,True,potato
128.57554,21,10359.212244,True,potato
4.31655,25,10369.210485,False,potato
128.701008,22,10378.653719,True,carrot
167.368347,22,10388.212596,True,carrot
131.673557,21,10397.322144,True,carrot
133.741105,20,10406.604623,True,potato
150.718347,22,10415.801527,True,potato
127.395121,27,10425.776648,True,potato
148.669444,29,10436.462022,True,wheat
152.720591,28,10447.048793,True,wheat
10.115049,26,10456.981564,False,wheat
132.308357,29,10466.684059,True,carrot
151.518397,22,10476.464057,True,carrot
131.383557,22,10486.350964,True,carrot
128.7665,25,10496.638041,True,wheat
163.511341,36,10506.990751,True,wheat
151.447647,26,10516.68742,True,wheat
152.649494,23,10525.788058,True,potato
132.578735,25,10536.726714,True,potato
145.319507,20,10546.101676,True,potato
131.47655,26,10555.605693,True,carrot
134.955679,33,10566.559891,True,carrot
144.349507,23,10576.468872,True,carrot
147.296896,21,10585.973655,True,wheat
113.654584,28,10595.984684,True,wheat
131.639544,32,10606.347201,True,wheat
151.60554,27,10616.286759,True,carrot
129.618015,19,10625.393842,True,carrot
150.641629,26,10636.269028,True,carrot
149.854048,26,10646.507208,True,potato
131.192726,29,10656.739943,True,potato
112.496188,17,10665.362341,True,potato
132.184098,29,10675.701379,True,wheat
126.303952,27,10684.768387,True,wheat
130.135454,24,10695.398594,True,wheat
129.466523,23,10705.318534,True,potato
113.065454,27,10714.9061,True,potato
116.44014,25,10724.216662,True,potato
132.05655,24,10733.938689,True,carrot
132.274048,23,10744.912658,True,carrot
131.607042,26,10756.810416,True,carrot
152.649494,23,10765.490089,True,potato
132.78655,22,10775.243567,True,potato
152.346992,25,10785.333945,True,potato
127.79241,25,10797.318957,True,wheat
125.341789,30,10807.513541,True,wheat
132.93075,28,10818.047805,True,wheat
128.751008,22,10828.909977,True,carrot
135.65863,26,10840.472207,True,carrot
130.745454,25,10849.771724,True,carrot
128.38241,21,10860.190482,True,potato
151.403269,22,10869.775695,True,potato
133.153251,28,10880.355959,True,potato
128.93429,29,10890.170299,True,carrot
149.829494,26,10900.445182,True,carrot
129.782105,25,10909.731199,True,carrot
150.391341,24,10918.929165,True,wheat
130.12445,27,10928.21649,True,wheat
130.6465,28,10938.014899,True,wheat
126.730434,34,10949.072526,True,wheat
123.944098,25,10959.018681,True,wheat
127.157604,29,10969.711172,True,wheat
128.12241,23,10979.586097,True,carrot
130.530613,27,10988.938579,True,carrot
132.448002,27,10998.740814,True,carrot
134.274098,23,11007.533175,True,potato
149.274495,23,11017.335785,True,potato
149.708873,24,11027.624901,True,potato
150.365404,22,11037.462417,True,potato
126.785071,30,11047.480705,True,potato
130.573557,26,11060.049189,True,potato
125.921169,24,11071.167066,True,carrot
133.097042,25,11081.242332,True,carrot
132.763606,25,11090.681128,True,carrot
130.3145,29,11101.676519,True,wheat
154.103584,26,11111.288951,True,wheat
146.823507,26,11121.484283,True,wheat
109.728203,21,11130.966843,True,potato
146.118635,29,11140.754985,True,potato
133.967042,22,11150.174329,True,potato
130.809228,20,11160.134429,True,carrot
148.329178,22,11169.538326,True,carrot
132.124048,23,11178.678527,True,carrot
138.815634,37,11189.659911,True,wheat
129.233269,30,11200.366224,True,wheat
124.508218,28,11210.48442,True,wheat
149.979444,23,11220.166524,True,potato
132.897042,27,11230.126717,True,potato
125.820338,19,11240.051738,True,potato
131.08593,27,11249.641579,True,carrot
131.35313,31,11260.536906,True,carrot
114.310116,28,11271.88457,True,carrot
126.330958,25,11281.547141,True,wheat
149.619494,25,11291.827169,True,wheat
129.695281,26,11301.958391,True,wheat
131.956905,25,11311.768221,True,carrot
149.2865,22,11321.108516,True,carrot
132.763606,25,11330.385383,True,carrot
129.9565,24,11340.123562,True,potato
132.502597,17,11349.130619,True,potato
134.584105,28,11362.031541,True,potato
145.208169,23,11373.87879,True,wheat
132.768968,31,11383.672925,True,wheat
144.363282,23,11392.602455,True,wheat
131.572105,22,11401.770297,True,potato
128.835071,21,11410.787606,True,potato
129.861008,18,11420.784893,True,potato
132.108685,35,11438.956938,True,carrot
152.489986,24,11449.695393,True,carrot
119.062825,28,11464.102186,True,carrot
128.8965,28,11477.77052,True,wheat
128.651767,23,11488.99324,True,wheat
129.617234,25,11509.575236,True,wheat
114.195454,30,11525.333095,True,potato
132.661913,28,11545.794088,True,potato
130.015454,27,11559.038706,True,potato
115.699494,23,11572.197569,True,carrot
130.46246,22,11582.396473,True,carrot
128.258203,23,11595.543472,True,carrot
132.473606,26,11609.993309,True,wheat
133.553734,42,11622.908189,True,wheat
144.215404,37,11643.735335,True,wheat
129.77246,23,11655.679276,True,potato
117.969986,22,11668.365201,True,potato
134.038138,27,11680.762552,True,potato
133.85829,30,11692.12468,True,carrot
131.423912,22,11702.387193,True,carrot
110.741789,20,11712.104266,True,carrot
145.835049,33,11726.728457,True,wheat
131.590613,23,11736.286243,True,wheat
127.771147,20,11746.682115,True,wheat
133.477647,24,11758.234278,True,potato
149.810767,20,11767.125214,True,potato
133.083606,24,11777.104535,True,potato
129.990563,23,11785.913587,True,wheat
125.81067,26,11796.134138,True,wheat
124.463872,24,11806.22595,True,wheat
137.684301,43,11817.798777,True,carrot
132.212597,18,11827.567693,True,carrot
129.204783,26,11840.444428,True,carrot
142.477992,37,11859.744099,True,wheat
134.103267,32,11873.664756,True,wheat
152.812726,26,11883.350456,True,wheat
129.997331,22,11892.912879,True,carrot
133.582775,23,11903.229776,True,carrot
153.552487,24,11914.983577,True,carrot
147.925049,22,11930.776671,True,potato
128.619466,23,11942.889936,True,potato
128.184162,19,11955.469547,True,potato
128.561008,25,11969.764327,True,wheat
132.324048,25,11980.051103,True,wheat
134.104227,31,11991.677344,True,wheat
135.704969,31,12003.804775,True,potato
130.535454,24,12013.626107,True,potato
128.128015,20,12024.25845,True,potato
128.194783,25,12037.875556,True,carrot
129.15246,26,12047.923151,True,carrot
129.77246,23,12057.06147,True,carrot
132.826992,23,12065.851153,True,potato
129.945049,19,12075.718859,True,potato
132.63655,22,12086.999133,True,potato
130.922597,19,12096.43268,True,wheat
134.54863,30,12111.446754,True,wheat
131.714048,27,12125.947443,True,wheat
131.544048,25,12138.403538,True,carrot
132.66655,22,12147.85045,True,carrot
150.323557,21,12161.860393,True,carrot
130.60246,21,12175.917689,True,potato
132.103269,22,12185.731293,True,potato
134.236172,25,12196.030238,True,potato
131.6555,30,12208.301367,True,wheat
150.428823,21,12218.066925,True,wheat
131.943396,36,12229.244156,True,wheat
129.869466,22,12239.672658,True,carrot
127.387372,18,12249.159428,True,carrot
129.148015,22,12258.78246,True,carrot
130.452105,25,12268.297564,True,carrot
147.353952,21,12277.375816,True,carrot
128.821008,19,12287.36566,True,carrot
131.963557,20,12296.602828,True,potato
146.437727,24,12305.884375,True,potato
130.367854,32,12316.169919,True,potato
149.436992,24,12325.45704,True,wheat
128.559444,29,12336.276237,True,wheat
132.16997,25,12345.487665,True,wheat
128.128823,21,12354.805195,True,potato
127.620958,19,12363.745692,True,potato
129.45588,19,12372.132079,True,potato
133.434098,26,12381.347553,True,carrot
127.047727,25,12390.507227,True,carrot
129.065049,21,12399.952754,True,carrot
128.243507,33,12411.125462,True,wheat
131.516992,22,12421.50254,True,wheat
151.990015,26,12431.16601,True,wheat
131.580613,24,12440.904013,True,carrot
149.480604,19,12449.538453,True,carrot
130.72492,24,12459.024679,True,carrot
129.53145,22,12468.956683,True,wheat
132.865136,37,12479.823082,True,wheat
151.12554,24,12491.938978,True,wheat
144.076225,20,12501.381706,True,potato
130.89246,20,12511.520143,True,potato
127.828015,22,12520.404794,True,potato
151.322438,25,12530.663021,True,potato
131.2165,20,12539.875133,True,potato
132.578822,21,12549.423961,True,potato
126.585732,25,12559.370274,True,carrot
151.413217,28,12569.904261,True,carrot
130.132726,35,12580.784588,True,carrot
129.432105,23,12590.269826,True,wheat
125.90067,25,12600.402113,True,wheat
133.510452,31,12610.472648,True,wheat
131.559653,23,12621.301308,True,carrot
128.320958,21,12630.358068,True,carrot
128.370958,19,12638.950742,True,carrot
129.200958,17,12648.79721,True,potato
129.855049,25,12658.830094,True,potato
133.360462,26,12668.235096,True,potato
136.211549,39,12679.147493,True,wheat
153.341854,33,12689.02643,True,wheat
151.35445,23,12698.791879,True,wheat
129.859466,22,12708.113447,True,carrot
128.619466,23,12718.504102,True,carrot
130.71655,30,12728.633526,True,carrot
133.677042,23,12738.151653,True,wheat
132.042958,26,12747.753382,True,wheat
127.741767,27,12757.49121,True,wheat
127.960958,18,12766.751797,True,potato
132.957042,26,12777.016394,True,potato
3.81997,28,12787.377449,False,potato
132.947042,25,12796.782355,True,potato
127.090958,21,12806.585304,True,potato
130.650275,24,12816.838317,True,potato
131.295275,22,12825.872381,True,carrot
131.22246,23,12835.07807,True,carrot
127.55241,25,12843.841703,True,carrot
131.726992,28,12853.837216,True,wheat
128.66554,28,12863.783714,True,wheat
131.947647,31,12873.869702,True,wheat
133.500591,26,12888.501083,True,wheat
170.802929,25,12898.734175,True,wheat
149.676992,29,12913.305801,True,wheat
129.984478,25,12922.979007,True,carrot
127.404378,20,12939.094491,True,carrot
150.818444,26,12952.160092,True,carrot
163.421452,18,12962.771401,True,potato
129.182105,25,12972.642151,True,potato
127.896235,24,12983.137466,True,potato
129.59246,25,12994.192669,True,carrot
148.365202,21,13004.472466,True,carrot
129.675454,28,13015.536932,True,carrot
125.346225,21,13025.657255,True,wheat
133.654857,27,13036.476989,True,wheat
129.45554,27,13048.577304,True,wheat
130.112172,25,13059.359298,True,potato
128.909466,22,13068.686102,True,potato
135.522087,33,13080.532276,True,potato
112.628823,16,13091.459004,True,potato
154.26716,27,13101.818714,True,potato
131.032105,23,13111.953373,True,potato
127.960958,18,13121.6782,True,carrot
131.980613,22,13132.441029,True,carrot
147.333952,20,13142.311194,True,carrot
130.465281,28,13153.114775,True,wheat
122.34655,23,13163.356313,True,wheat
148.15554,27,13173.844973,True,wheat
132.027732,27,13184.630079,True,wheat
133.093606,23,13195.301377,True,wheat
107.833128,42,13207.900597,True,wheat
128.551839,21,13217.683147,True,carrot
132.097647,26,13227.866396,True,carrot
125.589507,22,13237.671803,True,carrot
130.595454,25,13248.171976,True,potato
150.47246,23,13258.464805,True,potato
-7.547006,200,13293.610206,False,potato
151.398444,24,13304.349244,True,carrot
112.410889,26,13315.551084,True,carrot
129.252726,32,13326.915727,True,carrot
22.27409,29,13337.567269,False,wheat
147.135049,25,13348.282414,True,wheat
131.895281,21,13360.592063,True,wheat
149.68554,20,13371.342901,True,potato
131.32554,19,13381.393482,True,potato
131.725895,22,13391.680523,True,potato
151.469494,29,13402.607315,True,potato
129.15588,26,13413.097509,True,potato
126.598015,22,13423.502723,True,potato
4.96445,69,13439.400566,False,wheat
132.780064,30,13452.306912,True,wheat
132.15267,27,13462.408119,True,wheat
147.940958,26,13473.226057,True,carrot
148.140958,21,13482.325535,True,carrot
128.283952,20,13492.037114,True,carrot
130.959161,26,13502.965669,True,wheat
132.510823,29,13513.974536,True,wheat
131.824788,27,13526.313586,True,wheat
128.03241,23,13536.043156,True,potato
116.036007,30,13547.460835,True,potato
127.460958,25,13557.555478,True,potato
129.721008,19,13567.443946,True,carrot
129.095542,21,13578.144161,True,carrot
130.769161,22,13590.265796,True,carrot
128.411766,31,13601.928032,True,wheat
127.581095,26,13611.837966,True,wheat
150.209184,34,13623.299293,True,wheat
126.601789,21,13635.374843,True,potato
-0.251831,22,13647.977128,False,potato
130.060177,19,13660.44447,True,potato
167.015354,23,13672.924559,True,carrot
131.202597,22,13685.20904,True,carrot
129.705049,20,13696.24929,True,carrot
132.957042,26,13709.073765,True,potato
130.243219,21,13719.256369,True,potato
130.769161,22,13729.718945,True,potato
113.051008,27,13741.389749,True,wheat
130.49554,21,13753.07901,True,wheat
150.731507,21,13762.838742,True,wheat
127.03005,23,13773.9929,True,carrot
133.314098,32,13785.615722,True,carrot
146.411501,22,13795.969586,True,carrot
126.849466,26,13806.809397,True,carrot
126.950958,22,13817.969499,True,carrot
131.279653,25,13828.775011,True,carrot
131.576992,23,13839.286712,True,wheat
128.90246,26,13850.475381,True,wheat
129.309315,21,13861.1729,True,wheat
27.056896,22,13871.5062,False,potato
-2.647006,200,13915.784109,False,potato
125.900604,26,13929.394701,True,potato
133.123872,35,13945.050269,True,potato
128.973081,33,13960.612209,True,potato
133.047647,26,13975.921821,True,potato
128.967062,26,13990.404411,True,wheat
4.299184,33,14005.949109,False,wheat
133.171105,23,14019.741794,True,wheat
130.1965,23,14033.133898,True,carrot
128.524783,23,14047.199255,True,carrot
127.416563,20,14061.009793,True,carrot
133.797092,30,14076.05853,True,carrot
131.492597,21,14088.577206,True,carrot
130.765049,21,14103.367286,True,carrot
130.29383,22,14118.466411,True,wheat
133.153613,28,14132.124012,True,wheat
125.797992,34,14147.015874,True,wheat
133.144048,20,14162.207376,True,potato
126.601789,21,14174.413551,True,potato
131.044002,30,14188.732291,True,potato
129.978896,24,14203.041642,True,potato
129.863291,21,14216.503428,True,potato
131.670816,26,14231.085159,True,potato
128.440958,20,14245.169117,True,wheat
120.886733,49,14263.138646,True,wheat
128.162055,26,14277.249454,True,wheat
135.322735,35,14293.49724,True,carrot
131.599494,23,14307.83937,True,carrot
132.657042,26,14320.965813,True,carrot
131.969315,17,14333.354615,True,potato
125.603282,19,14345.751906,True,potato
128.391008,25,14360.866492,True,potato
126.992788,24,14375.176704,True,carrot
124.817677,22,14388.507716,True,carrot
132.34655,23,14403.167107,True,carrot
129.063952,23,14417.063995,True,wheat
1.074048,33,14434.562372,False,wheat
128.5565,29,14450.177663,True,wheat
129.722936,21,14462.937786,True,wheat
129.92246,23,14476.348066,True,wheat
129.753557,29,14491.49527,True,wheat
115.559315,16,14504.207618,True,potato
128.823952,19,14517.442024,True,potato
152.649494,23,14530.937309,True,potato
126.397727,20,14544.59452,True,carrot
124.875732,22,14558.943327,True,carrot
